n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_fast,p_slow,p_gradient_length,p_gradient_factor,p_daily_factor,p_direction,p_stop_loss,p_take_profit,p_trailing_stop,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass,p_long_offset_ticks,p_short_offset_ticks,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_dir_no,p_start_hour,p_end_hour,p_skip_day,p_max_bars,p_level_choice,p_level_shift,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_not_le_day,p_not_se_day,p_channel_len,p_breakout_offset_ticks,p_intraday_only,p_dvol_min,p_breakeven,p_vol_source,p_vol_mult,p_vol_mult_short,p_atr_len,p_momentum,p_level_source,p_n_sess,p_lev_include_sess0,p_bb_length,p_bb_num_devs,p_entry_type,p_le_bar,p_lx_bar,p_se_bar,p_sx_bar,p_end_long,p_end_short,p_nhigh,p_nlow,p_le_day,p_lx_day,p_le_time,p_lx_time,p_se_day,p_sx_day,p_se_time,p_sx_time,ms_blocks_total,ms_blocks_positive,ms_min_avg_trade,ms_mean_avg_trade,ms_min_n_trades,expected_avg_trade,passes_multisplit,passes_expectancy
541,110366.0,391648.0,281282.0,1.3923678017078946,0.5693160813308688,204.00369685767097,1271.5844155844156,-1207.2188841201717,18752.0,13959.0,0.18752,10,9,0.9,54.1,11.9870763741623,0.22157257623220517,24,0.09052606781073881,5.885558873720137,91.91990286863708,1.8670402789520077,2012-01-10 22:30:00,2021-05-17 16:30:00,TF_U,5,,,,,,,2500,10000,,234,58819.0,409837.0,351018.0,1.1675669054008626,0.39316239316239315,251.36324786324786,4454.75,-2471.957746478873,29056.0,22125.0,0.29056,5,3,0.6,46.8,11.214276615100948,0.2396212951944647,31,0.1698600792261004,2.0243323237885464,115.59366871249087,1.8480908329237002,True,True,True,,,,,,,22.0,3.0,-1.0,92.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,-16.183908045977013,273.89517879948914,72.0,62.840811965811966,True,True
647,67782.0,338612.0,270830.0,1.2502750803086806,0.5595054095826894,104.76352395672333,935.3922651933701,-950.280701754386,21171.0,18716.0,0.21171,10,6,0.6,64.7,14.533065746772083,0.22462234539060405,26,0.04870024490277655,3.201643757970809,202.08369478622643,0.9023579716981301,2012-01-10 22:30:00,2021-05-18 00:30:00,TF_U,5,,,,,,,5000,2500,,277,70462.0,374673.0,304211.0,1.231622130692184,0.6425992779783394,254.3754512635379,2104.9044943820227,-3072.838383838384,29839.0,28589.0,0.29839,5,3,0.6,55.4,10.57544325312183,0.1908924774931738,38,0.07430955692429962,2.361406213344951,117.30298600664187,1.8455359599396606,True,True,True,,,,,,,22.0,3.0,-1.0,48.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,-23.4,270.50797101449274,85.0,63.59386281588448,True,True
411,95326.0,403913.0,308587.0,1.3089112632742144,0.5425790754257908,231.9367396593674,1811.2690582959642,-1641.4202127659576,24897.0,22632.0,0.24897,10,9,0.9,41.1,12.202049008260868,0.2968868371839627,25,0.04186685689108952,3.828814716632526,107.34392505717223,1.8421945167700118,2012-01-10 22:30:00,2021-05-17 16:00:00,TF_U,5,,,,,,,2250,4000,,251,59906.0,398672.0,338766.0,1.1768359280447271,0.4063745019920319,238.66932270916334,3908.549019607843,-2273.5973154362414,26290.0,22590.0,0.2629,5,4,0.8,50.2,11.77115117564973,0.23448508318027347,35,0.08740359897172237,2.2786610878661087,110.15240543518179,1.8447637438507325,True,True,True,,,,,,,22.0,3.0,-1.0,184.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,77.9620253164557,242.615546900357,78.0,59.667330677290835,True,True
592,99022.0,301420.0,202398.0,1.489243964861313,0.47297297297297297,167.2668918918919,1076.5,-648.7115384615385,11853.0,10768.0,0.11853,10,9,0.9,59.2,14.891608375189028,0.2515474387700849,19,0.05040294076063905,8.354171939593352,70.86279816606411,1.9254635065292407,2012-01-10 10:30:00,2021-04-23 22:00:00,TF_U,5,,,,,,,750,5000,,238,52668.0,196119.0,143451.0,1.3671497584541064,0.20588235294117646,221.2941176470588,4002.4285714285716,-759.0,22693.0,18252.0,0.22693,5,4,0.8,47.6,14.880860190190619,0.3126231132392987,22,0.09476342371079213,2.3208919049927292,102.546783625731,1.8410405756459858,True,True,True,,,,,,,21.0,16.0,-1.0,92.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,124.88157894736842,219.52099379546428,76.0,55.3235294117647,True,True
682,60497.0,186194.0,125697.0,1.4812923140568193,0.29178885630498536,88.70527859237536,935.6482412060302,-260.2422360248447,12073.0,11397.0,0.12073,10,7,0.7,68.2,15.784802817900514,0.2314487216700955,27,0.0990297039522621,5.010933487948314,136.10238524224343,1.0117688651353371,2012-01-10 22:30:00,2021-05-17 02:30:00,TF_U,5,,,,,,,250,6000,,287,57162.0,129978.0,72816.0,1.7850197758734343,0.11498257839721254,199.17073170731706,3938.7272727272725,-286.6771653543307,18504.0,16017.0,0.18504,5,4,0.8,57.4,13.215142829345433,0.23022896915235946,39,0.10550715510304048,3.08916990920882,92.90521675238796,1.8349834682923083,True,True,True,,,,,,,22.0,3.0,-1.0,48.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,94.61111111111111,189.87296642436831,90.0,49.792682926829265,True,True
345,164085.0,461713.0,297628.0,1.5513090166247798,0.6608695652173913,475.60869565217394,2025.0570175438597,-2543.82905982906,21724.0,18319.0,0.21724,10,10,1.0,34.5,10.268885041717041,0.2976488417888998,23,0.0245665356370174,7.553167004234948,45.67620440625286,4.044076256794871,2012-01-10 10:30:00,2021-05-14 20:30:00,TF_U,5,,,,,,,5000,3000,,251,61636.0,489778.0,428142.0,1.1439615828393384,0.649402390438247,245.5617529880478,3004.7730061349694,-4865.25,28481.0,25045.0,0.28481,5,4,0.8,50.2,13.731715115017497,0.2735401417334163,31,0.08495035368940229,2.164109406270847,115.98304562268804,1.8235704878616954,True,True,True,,,,,,,21.0,15.0,-1.0,322.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,76.0,245.2387596899225,75.0,61.39043824701195,True,True
263,54738.0,107895.0,53157.0,2.0297420847677636,0.20912547528517111,208.1292775665399,1961.7272727272727,-255.5625,25790.0,7511.0,0.2579,10,7,0.7,26.3,11.207586716149022,0.4261439816026244,11,0.2953341371624831,2.122450562233424,123.91336914026819,1.6242278491508184,2012-02-03 16:30:00,2021-05-19 00:30:00,TF_M,5,,,,,,,250,0,,244,59954.0,116944.0,56990.0,2.0520091244077907,0.09836065573770492,245.71311475409837,4872.666666666667,-259.04545454545456,28517.0,18139.0,0.28517,5,3,0.6,48.8,22.604424345689498,0.4632054169198668,23,0.15280048036828234,2.1023950625942422,116.05811121860093,1.8235424027991824,True,True,True,,,47.0,48.0,50.0,7.0,2.0,1.0,-1.0,92.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,89.96103896103897,242.12415529728193,77.0,61.42827868852459,True,True
396,101631.0,193113.0,91482.0,2.1109398570210534,0.10858585858585859,256.6439393939394,4491.0,-259.1558073654391,10723.0,8459.0,0.10723,10,10,1.0,39.6,12.947586647711612,0.32695925878059623,17,0.04418927295805414,9.477851347570642,41.78162174926942,3.1060776377636166,2012-01-10 10:30:00,2021-04-23 22:00:00,TF_U,5,,,,,,,250,4500,,241,42081.0,98802.0,56721.0,1.7418945364150844,0.0912863070539419,174.60995850622407,4491.0,-259.0,14606.0,9754.0,0.14606,5,5,1.0,48.2,14.945233353815523,0.31006708202936767,22,0.10672274898410208,2.881076270026017,83.64929540647798,1.8106846002503092,True,True,True,,,,,,,21.0,16.0,-1.0,0.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,106.38461538461539,173.6450173333642,78.0,43.65248962655602,True,True
426,89526.0,191712.0,102186.0,1.8761082731489636,0.07511737089201878,210.1549295774648,5991.0,-259.3553299492386,17998.0,17353.0,0.17998,10,9,0.9,42.6,18.92194493174526,0.44417711107383234,17,0.06691910729843845,4.974219357706412,85.6415789826419,1.963210666033746,2012-01-10 10:30:00,2021-05-14 15:00:00,TF_U,5,,,,,,,250,6000,,297,54327.0,125811.0,71484.0,1.759988249118684,0.0707070707070707,182.91919191919192,5991.0,-259.0,16031.0,12882.0,0.16031,5,4,0.8,59.4,19.053608582103287,0.3207678212475301,32,0.11027665801535148,3.3888715613498848,87.63979236843558,1.8105828986814525,True,True,True,,,,,,,21.0,15.0,-1.0,0.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,64.67647058823529,189.84549869225512,88.0,45.72979797979798,True,True
646,123596.0,403559.0,279963.0,1.4414726231680615,0.5479876160990712,191.3250773993808,1139.997175141243,-958.777397260274,14788.0,13188.0,0.14788,10,9,0.9,64.6,13.252924205623453,0.20515362547404728,27,0.032614324088158196,8.357857722477684,77.29253373895595,1.9717716756793693,2012-01-10 10:30:00,2021-05-14 20:30:00,TF_U,5,,,,,,,1500,3000,,292,57592.0,326518.0,268926.0,1.2141555669589403,0.386986301369863,197.23287671232876,2889.5398230088495,-1502.3798882681565,18901.0,16707.0,0.18901,5,4,0.8,58.4,17.613631085043195,0.3016032720041643,31,0.05193429643005973,3.047034548436591,95.83087928879011,1.7979448456178846,True,True,True,,,,,,,21.0,15.0,-1.0,92.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,58.772277227722775,200.62281035795885,91.0,49.30821917808219,True,True
712,100492.0,315573.0,215081.0,1.4672286254945812,0.523876404494382,141.14044943820224,846.0402144772117,-634.457227138643,12601.0,11465.0,0.12601,10,9,0.9,71.2,21.36726468221892,0.3001020320536365,20,0.04966564502646977,7.974922625188477,89.27986307367752,1.575754068916788,2012-01-10 10:30:00,2021-04-26 10:30:00,TF_U,5,,,,,,,1250,5000,,242,58212.0,260384.0,202172.0,1.2879330471084027,0.32644628099173556,240.54545454545453,3296.0,-1240.3190184049079,28211.0,25182.0,0.28211,5,4,0.8,48.4,14.894294209528695,0.3077333514365433,22,0.08573833573833574,2.0634504271383505,117.27928949357522,1.7948467013090597,True,True,True,,,,,,,21.0,16.0,-1.0,48.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,-116.27848101265823,236.72524988025316,79.0,60.13636363636363,True,True
708,72613.0,309151.0,236538.0,1.3069823876079107,0.5663841807909604,102.56073446327683,770.9501246882793,-770.4820846905537,14070.0,11274.0,0.1407,10,8,0.8,70.8,21.35321989771098,0.3015991510976127,20,0.027419332626389212,5.160838663823738,137.1870050817347,1.0836112882542495,2012-01-10 10:30:00,2021-04-26 22:30:00,TF_U,5,,,,,,,4000,2000,,241,55621.0,292692.0,237071.0,1.234617477464557,0.6514522821576764,230.79253112033194,1864.28025477707,-2822.2738095238096,26219.0,24108.0,0.26219,5,4,0.8,48.2,14.702380759591284,0.3050286464645494,22,0.09413710648855649,2.1214005110797514,113.60419625680949,1.7862948055650552,True,True,True,,,,,,,21.0,16.0,-1.0,48.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,118.2560975609756,232.4598384274982,79.0,57.698132780082986,True,True
367,132762.0,349880.0,217118.0,1.611473945043709,0.39509536784741145,361.74931880108994,2412.9655172413795,-978.009009009009,16458.0,14507.0,0.16458,10,8,0.8,36.7,14.00749799214692,0.3816756946089079,26,0.03382745062593212,8.06671527524608,45.49559361865594,3.5339356733231067,2012-01-10 22:30:00,2021-05-17 10:00:00,TF_U,5,,,,,,,1000,4500,,270,55300.0,271456.0,216156.0,1.2558337496992913,0.22592592592592592,204.8148148148148,4450.098360655737,-1034.2392344497607,21109.0,20939.0,0.21109,5,4,0.8,54.0,12.58570617804182,0.23306863292670035,39,0.09468354430379747,2.619735657776304,103.06383363471971,1.7667169844532913,True,True,True,,,,,,,22.0,3.0,-1.0,322.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,65.46601941747574,225.8932438027654,83.0,51.2037037037037,True,True
276,110446.0,273951.0,163505.0,1.6754900461759579,0.2210144927536232,400.1666666666667,4491.0,-760.4883720930233,16384.0,13029.0,0.16384,10,8,0.8,27.6,12.076423311560422,0.43755156925943556,8,0.040662405157271424,6.7410888671875,40.94294044148271,3.9180537266979694,2012-01-10 10:30:00,2021-04-23 22:00:00,TF_U,5,,,,,,,750,4500,,235,47385.0,193113.0,145728.0,1.3251605731225296,0.1829787234042553,201.63829787234042,4491.0,-759.0,20708.0,19797.0,0.20708,5,4,0.8,47.0,14.859340496805368,0.31615618078309293,22,0.09477682811016144,2.2882460884682247,102.69874432837396,1.7560763396813426,True,True,True,,,,,,,21.0,16.0,-1.0,0.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,137.34146341463415,203.14004989861735,74.0,50.409574468085104,True,True
444,131129.0,360713.0,229584.0,1.5711591400097569,0.5247747747747747,295.3355855855856,1548.1244635193134,-1088.0758293838862,15710.0,14213.0,0.1571,10,9,0.9,44.4,9.101648202386203,0.2049920766303199,19,0.03074072096942705,8.34684914067473,53.19372526290904,2.953025067529649,2012-01-10 10:30:00,2021-04-26 10:30:00,TF_U,5,,,,,,,1250,3000,,236,49516.0,243402.0,193886.0,1.2553871862847241,0.3474576271186441,209.8135593220339,2968.317073170732,-1259.0,22619.0,20923.0,0.22619,5,5,1.0,47.2,15.051910177781423,0.3188964020716403,22,0.06040471766701672,2.189133029753747,107.80523467162129,1.7483818844781331,True,True,True,,,,,,,21.0,16.0,-1.0,184.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,-20.62162162162162,204.19929685783345,74.0,52.45338983050848,True,True
639,95769.0,337923.0,242154.0,1.3954879952426968,0.5289514866979655,149.8732394366197,999.7721893491124,-804.4983388704319,16580.0,12810.0,0.1658,10,7,0.7,63.9,14.341896666759245,0.22444282733582543,26,0.10432394616211926,5.776176115802171,110.62682078751997,1.4587177861646001,2012-01-10 22:30:00,2021-05-17 16:00:00,TF_U,5,,,,,,,1750,10000,,254,56684.0,321308.0,264624.0,1.2142058165548097,0.3858267716535433,223.16535433070865,3278.6530612244896,-1696.3076923076924,25830.0,23191.0,0.2583,5,4,0.8,50.8,11.373653766490344,0.22389082217500678,33,0.17625785053983486,2.194502516453736,115.74377249311975,1.7402194431419702,True,True,True,,,,,,,22.0,3.0,-1.0,48.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,-57.09782608695652,237.7590579710145,80.0,55.79133858267716,True,True
647,76107.0,335274.0,259167.0,1.2936600724629292,0.5394126738794436,117.6306027820711,960.6704871060172,-869.6879194630873,13787.0,13190.0,0.13787,10,7,0.7,64.7,15.020319570501822,0.2321533163910637,26,0.04337314570276059,5.520200188583448,117.20589433297857,1.2555236033581012,2012-01-10 22:30:00,2021-05-17 16:00:00,TF_U,5,,,,,,,2250,3000,,277,62597.0,350446.0,287849.0,1.2174647124012938,0.5090252707581228,225.98194945848377,2485.432624113475,-2116.5367647058824,26660.0,22922.0,0.2666,5,4,0.8,55.4,11.757550765359255,0.21223015821948116,37,0.08364618112689107,2.347974493623406,117.97402431426426,1.734535230268015,True,True,True,,,,,,,22.0,3.0,-1.0,48.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,27.703296703296704,234.31419538316092,87.0,56.49548736462094,True,True
374,87499.0,282215.0,194716.0,1.4493672836335998,0.3074866310160428,233.95454545454547,2454.0434782608695,-751.7992277992278,12298.0,11353.0,0.12298,10,9,0.9,37.4,7.269112738154499,0.1943613031592112,19,0.06846935393547354,7.114896731175801,52.56576646590246,2.6439527526436075,2012-01-10 10:30:00,2021-04-23 22:00:00,TF_U,5,,,,,,,750,6000,,228,45858.0,193863.0,148005.0,1.3098408837539273,0.14473684210526316,201.1315789473684,5874.636363636364,-759.0,21506.0,19815.0,0.21506,5,4,0.8,45.6,14.77294825009551,0.32396816337928747,22,0.13064241789873088,2.132335162280294,106.92502943870208,1.7188575623106905,True,True,True,,,,,,,21.0,16.0,-1.0,322.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,146.4878048780488,205.21648633779571,70.0,50.2828947368421,True,True
387,142377.0,424069.0,281692.0,1.5054350141289068,0.5917312661498708,367.8992248062016,1851.8296943231442,-1782.860759493671,15154.0,14005.0,0.15154,10,10,1.0,38.7,12.814444974324873,0.3311226091556815,26,0.017495803395211305,9.395341164049096,41.19062769969869,3.7454558165483345,2012-01-10 10:30:00,2021-05-14 18:30:00,TF_U,5,,,,,,,2250,2500,,288,61833.0,371575.0,309742.0,1.199627431862647,0.5208333333333334,214.69791666666666,2477.1666666666665,-2244.5072463768115,24509.0,21894.0,0.24509,5,4,0.8,57.6,17.884071124886525,0.31048734591816884,31,0.04028593146054696,2.5228691501081237,114.15574207947213,1.718717430126673,True,True,True,,,,,,,21.0,15.0,-1.0,322.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,139.989898989899,221.1287042159253,87.0,53.674479166666664,True,True
430,94175.0,384433.0,290258.0,1.3244527282624423,0.5767441860465117,219.01162790697674,1550.133064516129,-1594.8241758241759,17905.0,15950.0,0.17905,10,9,0.9,43.0,14.470659971127786,0.3365269760727392,26,0.03505176533050173,5.259703993297961,81.75365011945846,2.051254078659443,2012-01-10 22:30:00,2021-05-17 16:00:00,TF_U,5,,,,,,,2250,2500,,277,63577.0,363940.0,300363.0,1.211667216001971,0.5234657039711191,229.51985559566788,2509.9310344827586,-2275.4772727272725,28160.0,23252.0,0.2816,5,4,0.8,55.4,11.253443917308159,0.20313075663011118,38,0.08235682715447411,2.257705965909091,122.69091023483335,1.7141285314138968,True,True,True,,,,,,,22.0,3.0,-1.0,184.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,48.45,239.37203765227022,86.0,57.37996389891697,True,True
388,118393.0,312441.0,194048.0,1.6101222377968338,0.33762886597938147,305.13659793814435,2385.0458015267177,-755.0505836575876,13186.0,11867.0,0.13186,10,9,0.9,38.8,10.215674231297706,0.26329057297159036,20,0.03404762105867746,8.978689519187016,43.21343322662657,3.3302528689939748,2012-01-10 10:30:00,2021-04-23 22:00:00,TF_U,5,,,,,,,750,3000,,238,40608.0,176469.0,135861.0,1.2988937222602512,0.24789915966386555,170.6218487394958,2991.0,-759.0,15621.0,14556.0,0.15621,5,4,0.8,47.6,14.880860190190619,0.3126231132392987,22,0.07365543735224586,2.5995774918379104,91.55333924349883,1.7108804910949873,True,True,True,,,,,,,21.0,16.0,-1.0,460.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,79.8157894736842,169.61440949935817,76.0,42.65546218487395,True,True
378,119098.0,310019.0,190921.0,1.6238077529449353,0.328042328042328,315.0740740740741,2500.1532258064517,-751.6574803149606,12298.0,11353.0,0.12298,10,9,0.9,37.8,7.652450587883596,0.2024457827482433,19,0.041906665099329964,9.684338916897056,39.03209121899612,3.560695791638867,2012-01-10 10:30:00,2021-04-23 22:00:00,TF_U,5,,,,,,,750,5000,,233,47403.0,194649.0,147246.0,1.3219306466729148,0.16738197424892703,203.44635193133047,4991.0,-759.0,22506.0,20815.0,0.22506,5,4,0.8,46.6,14.499655168313486,0.3111513984616628,22,0.10528869480834546,2.106238336443615,110.62375799000064,1.6995744611215209,True,True,True,,,,,,,21.0,16.0,-1.0,322.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,137.1038961038961,203.648782770734,74.0,50.86158798283262,True,True
482,85427.0,275825.0,190398.0,1.4486759314698683,0.22821576763485477,177.2344398340249,2507.5,-511.8225806451613,13628.0,11717.0,0.13628,10,8,0.8,48.2,10.759182125050211,0.22321954616286743,27,0.058424151614829035,6.2684913413560315,76.89250471162514,1.9027051842853087,2012-01-10 10:30:00,2021-05-17 20:00:00,TF_U,5,,,,,,,500,5000,,299,62309.0,194649.0,132340.0,1.4708251473477407,0.13043478260869565,208.3913043478261,4991.0,-509.0,23803.0,19116.0,0.23803,5,3,0.6,59.8,18.312837027615355,0.3062347329032668,32,0.08010078800815291,2.6176952484980887,114.22261631546004,1.692790416446418,True,True,True,,,,,,,21.0,15.0,-1.0,322.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,-57.872549019607845,217.18672106523772,92.0,52.09782608695652,True,True
463,122118.0,441051.0,318933.0,1.3828954670730216,0.6393088552915767,263.75377969762417,1490.037162162162,-1909.7784431137725,26682.0,24771.0,0.26682,10,10,1.0,46.3,9.706183596038146,0.2096367947308455,25,0.02039830328043368,4.576793343827299,101.16253132216382,2.0236199348469768,2012-01-10 10:30:00,2021-05-14 18:30:00,TF_U,5,,,,,,,4000,2500,,276,63071.0,446874.0,383803.0,1.1643317014197387,0.6485507246376812,228.518115942029,2496.5027932960893,-3956.7319587628867,28978.0,26736.0,0.28978,5,5,1.0,55.2,16.436544649043483,0.2977634900189037,31,0.08301755164814258,2.176513216923183,126.8083271234006,1.6823868987955657,True,True,True,,,,,,,21.0,15.0,-1.0,184.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,77.80851063829788,236.21734935108796,84.0,57.12952898550725,True,True
634,96024.0,404302.0,308278.0,1.3114850881347355,0.555205047318612,151.45741324921136,1148.5852272727273,-1093.1843971631206,16846.0,15202.0,0.16846,10,8,0.8,63.4,13.756453031214114,0.21697875443555387,24,0.041979088561193034,5.7001068502908705,111.22598517037407,1.462451876275422,2012-01-10 10:30:00,2021-05-14 21:00:00,TF_U,5,,,,,,,2000,4000,,281,58476.0,396197.0,337721.0,1.1731488417954465,0.398576512455516,208.09964412811388,3537.473214285714,-1998.3491124260354,24038.0,21988.0,0.24038,5,4,0.8,56.2,17.22091751330341,0.30642201980966915,31,0.07107189274232163,2.4326483068474913,115.51197072303167,1.6821379895929849,True,True,True,,,,,,,21.0,15.0,-1.0,92.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,107.23762376237623,218.0172039525381,84.0,52.02491103202847,True,True
436,135016.0,363104.0,228088.0,1.5919469678369753,0.5711009174311926,309.6697247706422,1458.2489959839359,-1219.7219251336899,11293.0,9198.0,0.11293,10,10,1.0,43.6,8.616263691415206,0.19762072686732124,20,0.018449665224862237,11.95572478526521,36.46788528766961,3.6520232272105395,2012-01-10 10:30:00,2021-04-26 11:00:00,TF_U,5,,,,,,,1500,2500,,238,39498.0,247740.0,208242.0,1.189673552885585,0.42016806722689076,165.9579831932773,2477.4,-1509.0,15570.0,14635.0,0.1557,5,5,1.0,47.6,14.62326912834473,0.3072115363097632,22,0.0630664843789559,2.536801541425819,93.81892754063497,1.6668376020747595,True,True,True,,,,,,,21.0,16.0,-1.0,184.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,31.77922077922078,165.65101328639457,77.0,41.489495798319325,True,True
815,112045.0,372299.0,260254.0,1.4305217210878602,0.5263803680981595,137.47852760736197,867.8298368298368,-674.2331606217616,13181.0,11779.0,0.13181,10,9,0.9,81.5,19.221082175569617,0.23584149908674376,27,0.05346958811191932,8.500493134056597,95.87679057521531,1.5007216198728002,2012-01-10 10:30:00,2021-05-17 12:30:00,TF_U,5,,,,,,,1250,6000,,303,68113.0,327404.0,259291.0,1.2626894107392852,0.3102310231023102,224.7953795379538,3483.021276595745,-1240.6267942583731,28762.0,25694.0,0.28762,5,4,0.8,60.6,18.227451824103117,0.3007830334010415,31,0.08795677770763291,2.3681593769557057,127.94746964602939,1.6611822672751322,True,True,True,,,,,,,21.0,15.0,-1.0,48.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,73.3529411764706,223.72374969405237,98.0,56.19884488448845,True,True
458,44200.58807706756,254318.89603222642,210118.30795515885,1.2103604798040748,0.6353711790393013,96.50783422940515,873.948096330675,-1258.1934608093345,24619.050137179052,20804.82417413783,0.24619050137179052,10,7,0.7,45.8,14.627371602581238,0.3193749258205511,23,0.03373258286519429,1.7953815370933817,255.09898065537388,0.7708437760016768,2012-01-18 10:00:00,2021-05-19 23:00:00,RBB_U,5,,,,,,,5000,1500,,229,40841.335401331584,237870.3613042291,197029.02590289753,1.2072858819362968,0.7248908296943232,178.3464428005746,1432.9539837604163,-3127.444855601548,18434.764833699483,16162.875824779745,0.18434764833699482,5,5,1.0,45.8,17.79213309302738,0.38847452168182056,22,0.03650713144779756,2.2154519338739815,103.36491462469522,1.646209477373403,True,True,True,,,,,,,-1.0,11.0,-1.0,0.0,,,17.0,36.0,78.0,31.0,,,,,1.0,,,,,,,,,,,50.0,2.0,,,,,,,,,,,,,,,,,,3.0,3.0,110.49885419923615,179.21548592531562,64.0,44.58661070014365,True,True
650,50545.0,317766.0,267221.0,1.1891505532873539,0.563076923076923,77.76153846153846,868.2131147540983,-940.919014084507,22855.0,20090.0,0.22855,10,6,0.6,65.0,14.289856542317,0.21984394680487693,27,0.06530814126026313,2.2115510829140232,293.9113661094074,0.6446346984998738,2012-01-10 22:30:00,2021-05-18 00:30:00,TF_U,5,,,,,,,5000,2000,,284,61529.0,346666.0,285137.0,1.2157874986410042,0.6725352112676056,216.65140845070422,1815.0052356020942,-3065.989247311828,28564.0,26356.0,0.28564,5,4,0.8,56.8,11.356055653262711,0.19993055727575196,38,0.08509808383038893,2.154075059515474,131.843130881373,1.6065396608613884,True,True,True,,,,,,,22.0,3.0,-1.0,48.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,66.19417475728156,226.33828673059938,86.0,54.162852112676056,True,True
