n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_intraday_only,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_start_hour,p_end_hour,p_skip_day,p_stop_loss,p_take_profit,p_max_bars,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
166,129561.0,347483.0,217922.0,1.5945292352309541,0.3493975903614458,780.4879518072289,5991.086206896552,-2017.7962962962963,22478.0,20198.0,0.22478,10,8,0.8,16.6,11.723480711802276,0.7062337778194142,5,0.04627935875765084,5.763902482427262,28.79993207832604,6.524193254663706,2012-01-10 10:30:00,2021-04-29 18:00:00,TF_U,5,0,28,77,52,15,21,16,-1,2000,6000,0,217,60047.0,371442.0,311395.0,1.1928322548531607,0.2857142857142857,276.7142857142857,5991.0,-2009.0,53173.0,48468.0,0.53173,5,4,0.8,43.4,14.374978260853126,0.33122069725468034,22,0.09977184538777957,1.1292761363850075,192.1584925141972,1.5039224619472333,False,False,False
247,191027.0,421240.0,230213.0,1.8297837220313362,0.4251012145748988,773.3886639676114,4011.809523809524,-1621.218309859155,22077.0,17692.0,0.22077,10,8,0.8,24.7,6.649060083951716,0.2691927159494622,16,0.13637339224298137,8.652760791774245,28.54580242583509,6.523298024392798,2012-01-10 22:30:00,2021-05-17 22:30:00,TF_U,5,0,4,139,37,115,22,3,-1,1750,0,460,166,47526.0,297671.0,250145.0,1.1899938035939155,0.1566265060240964,286.30120481927713,11448.884615384615,-1786.75,70755.0,64460.0,0.70755,5,4,0.8,33.2,10.12719112093773,0.3050358771366786,21,0.7446660775154652,0.6716981132075471,247.13483146067415,1.3489133565912315,False,False,False
208,181113.0,506932.0,325819.0,1.555869976889009,0.6105769230769231,870.7355769230769,3991.5905511811025,-4022.456790123457,28758.0,28153.0,0.28758,10,9,0.9,20.8,18.356470248934027,0.8825226081218281,5,0.022256823088348157,6.2978301689964535,33.027248182074175,6.434968076290695,2012-01-10 10:30:00,2021-05-14 21:00:00,TF_U,6,0,152,78,37,7,21,15,-1,4000,4000,0,303,88958.0,651943.0,562985.0,1.1580113146886684,0.5379537953795379,293.5907590759076,3999.6503067484664,-4021.3214285714284,39346.0,36081.0,0.39346,5,3,0.6,60.6,18.5321342537766,0.3058107962669406,37,0.058859236943276605,2.260915976211051,134.0164796870433,1.8549471265232171,False,False,False
274,155544.0,359362.0,203818.0,1.7631514390289376,0.26277372262773724,567.6788321167883,4991.138888888889,-1009.0,12322.0,12162.0,0.12322,10,9,0.9,27.4,16.9952934661335,0.6202661848953832,9,0.032151674124363525,12.623275442298327,21.705935298050715,6.409166368388785,2012-01-10 10:30:00,2021-05-19 02:00:00,TF_U,5,0,28,78,37,7,21,15,-1,1000,5000,0,287,28277.0,264523.0,236246.0,1.1196930318396925,0.18466898954703834,98.52613240418118,4991.0,-1009.5982905982906,45832.0,41995.0,0.45832,5,3,0.6,57.4,18.488915598271305,0.32210654352389034,30,0.1765038724051349,0.6169706755105603,465.1760794992397,0.5767750658761528,False,False,False
222,172967.0,426299.0,253332.0,1.6827680672003538,0.5135135135135135,779.1306306306307,3739.464912280702,-2345.6666666666665,23266.0,18054.0,0.23266,10,9,0.9,22.2,5.418486873657627,0.2440759852998931,14,0.15061254458943035,7.4343247657526,29.861488029508518,6.401604857531802,2012-01-10 22:30:00,2021-05-17 22:30:00,TF_U,5,0,4,139,37,115,22,3,-1,3000,0,460,141,60296.0,386368.0,326072.0,1.18491621482372,0.23404255319148937,427.63120567375887,11708.121212121212,-3019.185185185185,67243.0,62808.0,0.67243,5,4,0.8,28.2,7.909487973314077,0.2804782969260311,18,0.5869543584980762,0.8966881311065836,157.24530648799256,2.066737388156061,True,False,False
282,179952.0,249775.0,69823.0,3.577259642238231,0.08865248226950355,638.1276595744681,9991.0,-271.68482490272373,15828.0,13468.0,0.15828,10,9,0.9,28.2,21.701612843288856,0.7695607391237184,9,0.0555203609851516,11.369219105382866,24.803814350493465,6.356733371652969,2012-01-10 22:30:00,2021-05-17 02:30:00,TF_U,5,0,4,139,37,115,22,3,-1,250,10000,0,270,66535.0,139874.0,73339.0,1.9072253507683496,0.05185185185185185,246.42592592592592,9991.0,-286.48046875,25070.0,18674.0,0.2507,5,4,0.8,54.0,14.394443372357264,0.2665637661547641,35,0.15016156909897047,2.653968887116075,101.73442549034343,1.95051222690379,False,True,False
254,186754.0,436606.0,249852.0,1.7474584954292942,0.4566929133858268,735.2519685039371,3763.844827586207,-1810.5217391304348,21250.0,19719.0,0.2125,10,9,0.9,25.4,8.345058418010026,0.3285456070082688,19,0.053498184777836084,8.788423529411764,28.901656724889424,6.321151157343241,2012-01-10 22:30:00,2021-05-17 16:00:00,TF_U,5,0,4,139,37,115,22,3,-1,2000,10000,460,201,32796.0,364098.0,331302.0,1.0989912526939167,0.1890547263681592,163.16417910447763,9581.526315789473,-2032.5276073619632,49059.0,46489.0,0.49059,5,3,0.6,40.2,11.617228585166085,0.28898578570064887,23,0.30464080985486036,0.6685011924417538,300.67261251372116,0.9232193992451584,False,False,False
330,195730.0,471366.0,275636.0,1.7101031795556458,0.593939393939394,593.1212121212121,2404.9285714285716,-2056.9850746268658,13864.0,12389.0,0.13864,10,9,0.9,33.0,12.915107432770352,0.39136689190213186,23,0.020594696776171255,14.117859203693017,23.374648750830225,6.3130412688105775,2012-01-10 10:30:00,2021-05-14 20:30:00,TF_U,5,0,28,78,37,7,21,15,-1,2500,3000,460,276,55516.0,406776.0,351260.0,1.1580481694471332,0.4927536231884058,201.14492753623188,2991.0,-2509.0,24411.0,22581.0,0.24411,5,3,0.6,55.2,17.127755252805315,0.31028542124647307,31,0.05387635996829743,2.2742206382368604,121.36025650262988,1.6134508740417282,False,True,False
266,173791.0,408607.0,234816.0,1.7401156650313436,0.6654135338345865,653.3496240601504,2308.5141242937852,-2638.38202247191,16903.0,14063.0,0.16903,10,9,0.9,26.6,7.927168473042566,0.29801385237002126,17,0.023194526759153237,10.281665976453883,25.871293680340177,6.298007837985388,2012-01-10 10:30:00,2021-05-04 02:30:00,TF_U,5,0,28,77,52,15,21,16,-1,4000,3000,460,216,32301.0,385093.0,352792.0,1.0915581985986076,0.5925925925925926,149.54166666666666,3008.5390625,-4009.0,29057.0,25387.0,0.29057,5,3,0.6,43.2,13.362634470792052,0.3093202423794456,22,0.1621002445744714,1.1116426334446088,194.3070493173586,1.0994520082838215,False,False,False
249,161734.0,354179.0,192445.0,1.8404167424458937,0.23694779116465864,649.5341365461848,6003.033898305085,-1012.8684210526316,16790.0,14405.0,0.1679,10,7,0.7,24.9,17.35194513592064,0.696865266502837,8,0.04121582351268132,9.632757593805836,25.84929575723101,6.2822625045797444,2012-01-10 22:30:00,2021-05-17 10:00:00,TF_U,5,0,4,139,37,115,22,3,-1,1000,6000,0,257,43452.0,263644.0,220192.0,1.1973368696410405,0.17120622568093385,169.0739299610895,5991.909090909091,-1033.7652582159624,36945.0,31390.0,0.36945,5,4,0.8,51.4,11.60344776348823,0.22574801096280603,36,0.13879683328730552,1.1761266747868453,218.51387738193867,1.1023975999798723,False,False,False
259,185774.0,410220.0,224446.0,1.8277002040579917,0.3861003861003861,717.2741312741313,4102.2,-1411.6100628930817,20715.0,17014.0,0.20715,10,8,0.8,25.9,6.729784543356496,0.2598372410562354,16,0.14022952619849924,8.96809075549119,28.880171606360417,6.2457147609421515,2012-01-10 22:30:00,2021-05-17 22:30:00,TF_U,5,0,4,139,37,115,22,3,-1,1500,0,460,177,36747.0,273268.0,236521.0,1.1553646399262645,0.12994350282485875,207.61016949152543,11881.217391304348,-1535.8506493506493,73296.0,67291.0,0.73296,5,4,0.8,35.4,10.011992808627062,0.28282465561093395,22,0.9630990284921218,0.5013506876227898,353.04628949301986,0.9610543145370483,False,False,False
255,137745.0,315329.0,177584.0,1.7756610955941976,0.30980392156862746,540.1764705882352,3991.506329113924,-1009.0,11832.0,10225.0,0.11832,10,10,1.0,25.5,11.681181447096865,0.4580855469449751,10,0.029264220116882646,11.641734279918865,21.90395295655015,6.223662441970137,2012-01-10 10:30:00,2021-04-23 22:30:00,TF_U,5,0,28,77,52,15,21,16,-1,1000,4000,0,235,47745.0,227487.0,179742.0,1.2656307373902593,0.2425531914893617,203.17021276595744,3991.0,-1009.7865168539325,17811.0,15135.0,0.17811,5,4,0.8,47.0,14.859340496805368,0.31615618078309293,22,0.08358990470206304,2.680646791308742,87.66540999057493,1.907898781159442,False,True,False
311,174886.0,457976.0,283090.0,1.6177752658165248,0.5337620578778135,562.3344051446945,2758.89156626506,-1952.344827586207,12838.0,11389.0,0.12838,10,10,1.0,31.1,11.936917525056458,0.38382371463204046,23,0.023049300687304874,13.622526873344757,22.829832004848875,6.219928851926927,2012-01-10 10:30:00,2021-05-14 21:00:00,TF_U,5,0,28,78,37,7,21,15,-1,2250,4000,460,267,53262.0,419220.0,365958.0,1.145541291623629,0.39325842696629215,199.48314606741573,3992.5714285714284,-2259.0,28434.0,26114.0,0.28434,5,4,0.8,53.4,17.10672382427448,0.32035063341337977,30,0.07802936427471743,1.8731799957797004,142.53835755322743,1.4826091509307557,False,False,False
246,177286.0,445889.0,268603.0,1.660029858192202,0.7276422764227642,720.6747967479674,2491.0,-4009.0,21109.0,18644.0,0.21109,10,10,1.0,24.6,18.172506706560874,0.7387197848195477,8,0.014050742867457102,8.398597754512293,29.290603882991327,6.216485876928672,2012-01-10 10:30:00,2021-05-14 18:30:00,TF_U,5,0,28,78,37,7,21,15,-1,4000,2500,0,274,55159.0,444032.0,388873.0,1.14184322388029,0.6459854014598541,201.3102189781022,2508.6553672316386,-4009.0,28593.0,26351.0,0.28593,5,5,1.0,54.8,16.32666530556684,0.2979318486417307,31,0.09492557878134121,1.929108523065086,142.03451839228413,1.4920226156578216,False,False,False
245,192845.0,419813.0,226968.0,1.849657220401114,0.5020408163265306,787.1224489795918,3413.1138211382113,-1860.3934426229507,25215.0,16669.0,0.25215,10,10,1.0,24.5,5.103920062069938,0.20832326783958932,13,0.1350877647851902,7.648026968074559,32.034405869999226,6.2122977015098675,2012-01-10 10:30:00,2021-05-17 21:30:00,TF_U,5,0,28,78,37,7,21,15,-1,2250,0,460,170,62815.0,370039.0,307224.0,1.204459938025675,0.2,369.5,10883.5,-2259.0,73496.0,65096.0,0.73496,5,3,0.6,34.0,9.465727652959385,0.27840375449880544,21,0.5437554724190082,0.8546723631218025,198.90663058186738,1.7081343961717002,False,False,False
291,160686.0,363181.0,202495.0,1.7935307044618385,0.3127147766323024,552.1855670103092,3991.0,-1012.475,12474.0,11144.0,0.12474,10,8,0.8,29.1,19.59821420436056,0.6734781513525965,8,0.024837260246692305,12.881673881673882,22.590231880811025,6.196145793271473,2012-01-10 22:30:00,2021-05-17 10:00:00,TF_U,5,0,4,139,37,115,22,3,-1,1000,4000,0,272,66522.0,276624.0,210102.0,1.3166176428591827,0.2536764705882353,244.56617647058823,4009.0434782608695,-1034.9852216748768,21609.0,21439.0,0.21609,5,4,0.8,54.4,12.579348154813111,0.2312380175517116,39,0.07871080244129762,3.0784395390809385,88.35645350410391,2.085059756573235,False,True,False
210,176715.0,427658.0,250943.0,1.704203743479595,0.5619047619047619,841.5,3624.2203389830506,-2727.641304347826,29251.0,24054.0,0.29251,10,9,0.9,21.0,4.427188724235731,0.21081851067789195,14,0.14741815918286508,6.04133192027623,34.760546642899584,6.166279531176273,2012-01-10 22:30:00,2021-05-17 22:30:00,TF_U,5,0,4,139,37,115,22,3,-1,4000,0,460,132,48047.0,426767.0,378720.0,1.1268668145331644,0.2803030303030303,363.99242424242425,11534.243243243243,-3986.5263157894738,81753.0,69310.0,0.81753,5,4,0.8,26.4,6.974238309665077,0.2641756935479196,18,0.6155639269881574,0.5877093195356745,224.6008283555685,1.5954380393824472,False,False,False
303,185723.0,385621.0,199898.0,1.929088835306006,0.3333333333333333,612.9471947194719,3818.029702970297,-989.5940594059406,15560.0,12462.0,0.1556,10,8,0.8,30.3,10.555093557141026,0.3483529226779216,21,0.05379516807288273,11.935925449871466,25.385547293550076,6.15825562767904,2012-01-10 22:30:00,2021-05-17 10:00:00,TF_U,5,0,4,139,37,115,22,3,-1,1000,10000,460,229,38664.0,249775.0,211111.0,1.1831453595501893,0.1091703056768559,168.83842794759826,9991.0,-1034.8578431372548,42735.0,33184.0,0.42735,5,3,0.6,45.8,12.253978945632312,0.2675541254504872,29,0.25840575212083594,0.9047385047385047,253.11180943513344,1.0235731677099837,False,False,False
200,147690.0,404579.0,256889.0,1.5749175714024346,0.27,738.45,7492.2037037037035,-1759.513698630137,22808.0,21502.0,0.22808,10,7,0.7,20.0,17.029386365926403,0.8514693182963201,5,0.05116121606066761,6.4753595229743945,30.88631593201977,6.127974362212211,2012-01-10 22:30:00,2021-05-17 16:00:00,TF_U,6,0,4,153,37,153,22,3,-1,1750,7500,0,280,12345.0,412005.0,399660.0,1.0308887554421258,0.19642857142857142,44.089285714285715,7491.0,-1776.2666666666667,85468.0,83373.0,0.85468,5,3,0.6,56.0,18.40652058374966,0.3286878675669582,32,0.6068043742405832,0.1444400243365938,1938.5208586472256,0.18900388847732358,False,False,False
260,178455.0,434790.0,256335.0,1.6961788284861608,0.4807692307692308,686.3653846153846,3478.32,-1898.7777777777778,19834.0,15813.0,0.19834,10,10,1.0,26.0,5.9497899122574065,0.22883807354836178,18,0.059712532571236446,8.99742865786024,28.8971449384999,6.107868315841768,2012-01-10 10:30:00,2021-05-19 09:00:00,TF_U,5,0,28,78,37,7,21,15,-1,2250,10000,460,211,104071.0,470029.0,365958.0,1.2843796282633526,0.23222748815165878,493.22748815165875,9592.42857142857,-2259.0,59430.0,54914.0,0.5943,5,4,0.8,42.2,12.967652061957864,0.3072903332217503,26,0.09600176802375301,1.7511526165236413,120.4920679151733,2.5356181639875097,True,False,False
205,157860.0,386939.0,229079.0,1.6891072512102812,0.6292682926829268,770.0487804878048,2999.5271317829456,-3014.1973684210525,25046.0,21316.0,0.25046,10,8,0.8,20.5,12.603570922560003,0.6148083376858539,7,0.0255352844292411,6.302802842769305,32.525212213353605,6.098015111699978,2012-01-10 10:30:00,2021-05-03 17:30:00,TF_U,5,0,28,77,52,15,21,16,-1,3000,3000,0,225,21220.0,349201.0,327981.0,1.0646988697516016,0.5155555555555555,94.31111111111112,3010.353448275862,-3009.0,58066.0,54396.0,0.58066,5,3,0.6,45.0,14.628738838327793,0.3250830852961732,22,0.2467483506126296,0.36544621637447045,615.6856738925542,0.49050264491875795,False,False,False
270,177400.0,434655.0,257255.0,1.6895881518337836,0.46296296296296297,657.0370370370371,3477.24,-1774.1724137931035,18334.0,16789.0,0.18334,10,10,1.0,27.0,5.9497899122574065,0.2203625893428669,19,0.06161781285231116,9.676011781389768,27.904058624577225,6.081359602064571,2012-01-10 10:30:00,2021-05-19 09:00:00,TF_U,5,0,28,78,37,7,21,15,-1,2000,10000,460,214,102364.0,440056.0,337692.0,1.303128294422136,0.21495327102803738,478.33644859813086,9566.434782608696,-2010.0714285714287,58155.0,52504.0,0.58155,5,4,0.8,42.8,13.090454537562858,0.30585174153184247,27,0.09760267281466141,1.7601925887713867,121.5776054081513,2.485875600986153,True,False,False
211,131596.0,336825.0,205229.0,1.6412154227716356,0.35545023696682465,623.6777251184834,4491.0,-1509.0367647058824,16661.0,13586.0,0.16661,10,9,0.9,21.1,11.510430052782562,0.5455180119802162,7,0.03412717711784553,7.898445471460296,26.71411745037843,6.055488004044774,2012-01-10 10:30:00,2021-04-26 11:00:00,TF_U,5,0,28,77,52,15,21,16,-1,1500,4500,0,227,41457.0,287424.0,245967.0,1.1685470002073448,0.28193832599118945,182.62995594713655,4491.0,-1509.0,33517.0,31797.0,0.33517,5,4,0.8,45.4,14.554724318928201,0.32058864138608373,22,0.10832911209204718,1.2368947101470895,183.52410931808865,1.2501982643784788,False,False,False
276,155551.0,354799.0,199248.0,1.780690395888541,0.286231884057971,563.5905797101449,4491.126582278481,-1011.4111675126903,13620.0,11897.0,0.1362,10,8,0.8,27.6,19.037857022259622,0.6897774283427399,9,0.028935847406959776,11.420778267254038,24.166479161175438,6.052218776204363,2012-01-10 22:30:00,2021-05-17 10:00:00,TF_U,5,0,4,139,37,115,22,3,-1,1000,4500,0,270,53040.0,270205.0,217165.0,1.2442382520203532,0.2222222222222222,196.44444444444446,4503.416666666667,-1034.1190476190477,21109.0,20939.0,0.21109,5,4,0.8,54.0,12.58570617804182,0.23306863292670035,39,0.09871794871794871,2.512672319863565,107.45531674208144,1.6945148075118008,False,True,False
205,126785.0,350298.0,223513.0,1.5672376998205921,0.3804878048780488,618.4634146341464,4491.0,-1759.9448818897638,16418.0,12313.0,0.16418,10,9,0.9,20.5,11.977061409210524,0.5842468980102695,6,0.035422171392514884,7.722316969180168,26.546436881334543,6.0491358129575294,2012-01-10 10:30:00,2021-04-26 13:30:00,TF_U,5,0,28,77,52,15,21,16,-1,1750,4500,0,223,32743.0,305388.0,272645.0,1.120093894991656,0.30493273542600896,146.82959641255604,4491.0,-1759.0,42847.0,41468.0,0.42847,5,4,0.8,44.6,13.792751719653335,0.3092545228621824,22,0.13715908743853647,0.7641841902583612,291.81446416027853,0.888981743644274,False,False,False
231,165711.0,439050.0,273339.0,1.6062471875583066,0.47619047619047616,717.3636363636364,3991.3636363636365,-2259.0,22195.0,18975.0,0.22195,10,8,0.8,23.1,17.125711664044797,0.7413727993092986,6,0.024325482315597637,7.466141022752872,30.939678114307437,6.0346381020429405,2012-01-10 10:30:00,2021-05-14 21:00:00,TF_U,5,0,28,78,37,7,21,15,-1,2250,4000,0,267,53262.0,419220.0,365958.0,1.145541291623629,0.39325842696629215,199.48314606741573,3992.5714285714284,-2259.0,28434.0,26114.0,0.28434,5,4,0.8,53.4,17.10672382427448,0.32035063341337977,30,0.07802936427471743,1.8731799957797004,142.53835755322743,1.4826091509307557,False,False,False
174,129804.0,353362.0,223558.0,1.5806278460175882,0.27011494252873564,746.0,7518.340425531915,-1760.2992125984251,24195.0,21957.0,0.24195,10,7,0.7,17.4,13.016912076218384,0.7480983951849647,5,0.06760962682197776,5.364910105393676,32.43297587131367,6.010567257686458,2012-01-10 10:30:00,2021-05-19 07:00:00,TF_U,5,0,28,78,37,7,21,15,-1,1750,7500,0,238,16108.0,352077.0,335969.0,1.0479448996782441,0.19747899159663865,67.68067226890756,7491.0,-1759.0,46951.0,41245.0,0.46951,5,3,0.6,47.6,14.987995196156156,0.31487384865874274,28,0.4650484231437795,0.3430810845349407,693.7135584802584,0.39145485840902794,False,False,False
244,161804.0,378290.0,216486.0,1.7474109180270319,0.7786885245901639,663.1311475409836,1991.0,-4009.0,19135.0,18108.0,0.19135,10,9,0.9,24.4,12.297967311714565,0.5040150537587936,9,0.01230501100096413,8.455918474000523,28.85552891152258,6.007926916947037,2012-01-10 10:30:00,2021-04-29 15:00:00,TF_U,5,0,28,77,52,15,21,16,-1,4000,2000,0,229,51699.0,324311.0,272612.0,1.1896431558405354,0.7030567685589519,225.75982532751092,2014.3540372670807,-4009.0,25693.0,24108.0,0.25693,5,4,0.8,45.8,15.065191668213185,0.3289343158998512,22,0.10127855471092284,2.012182306464796,113.80678543105282,1.7651381396544306,False,True,False
267,182732.0,465050.0,282318.0,1.647255931254826,0.5805243445692884,684.3895131086142,3000.3225806451615,-2520.6964285714284,20450.0,18725.0,0.2045,10,8,0.8,26.7,17.13505179449423,0.641762239494166,7,0.022059628308123372,8.935550122249388,29.880644878838957,5.997857412607442,2012-01-10 10:30:00,2021-05-14 20:30:00,TF_U,5,0,28,78,37,7,21,15,-1,2500,3000,0,276,55516.0,406776.0,351260.0,1.1580481694471332,0.4927536231884058,201.14492753623188,2991.0,-2509.0,24411.0,22581.0,0.24411,5,3,0.6,55.2,17.127755252805315,0.31028542124647307,31,0.05387635996829743,2.2742206382368604,121.36025650262988,1.6134508740417282,False,True,False
246,155176.0,404281.0,249105.0,1.6229341040926517,0.32926829268292684,630.7967479674796,4991.123456790124,-1509.7272727272727,17463.0,16135.0,0.17463,10,9,0.9,24.6,17.04230031421815,0.6927764355373232,6,0.032227921843584056,8.88598751646338,27.684036191163585,5.982317596576011,2012-01-10 10:30:00,2021-05-19 05:00:00,TF_U,5,0,28,78,37,7,21,15,-1,1500,5000,0,273,56043.0,359352.0,303309.0,1.184771965223584,0.26373626373626374,205.28571428571428,4991.0,-1509.0,42894.0,40747.0,0.42894,5,4,0.8,54.6,16.280049139974977,0.2981693981680399,31,0.08905661724033331,1.3065463701216953,208.94780793319416,1.2422239591940636,False,False,False
307,167277.0,356969.0,189692.0,1.8818347637222446,0.38762214983713356,544.8762214983714,2999.7394957983192,-1009.0,13153.0,12108.0,0.13153,10,9,0.9,30.7,13.244244032786469,0.43140860041649737,13,0.024097754024761324,12.717783015281684,24.139427416799677,5.954220210767745,2012-01-10 10:30:00,2021-04-23 22:30:00,TF_U,5,0,28,77,52,15,21,16,-1,1000,3000,0,238,35718.0,206379.0,170661.0,1.2092921054019372,0.28991596638655465,150.07563025210084,2991.0,-1009.8284023668639,21842.0,19423.0,0.21842,5,4,0.8,47.6,14.880860190190619,0.3126231132392987,22,0.08373929111372418,1.6352898086255838,145.53995184500812,1.272633706092118,False,False,False
254,187404.0,418542.0,231138.0,1.8107883602003998,0.48031496062992124,737.8110236220473,3430.6721311475408,-1751.0454545454545,24215.0,14063.0,0.24215,10,10,1.0,25.4,5.1613951602255765,0.2032045338671487,14,0.1390098397045954,7.7391699359900885,32.82005720262107,5.942132751345966,2012-01-10 10:30:00,2021-05-17 21:30:00,TF_U,5,0,28,78,37,7,21,15,-1,2000,0,460,177,57717.0,349202.0,291485.0,1.198010189203561,0.1807909604519774,326.08474576271186,10912.5625,-2010.2413793103449,70201.0,60916.0,0.70201,5,3,0.6,35.4,10.32666451474047,0.29171368685707544,22,0.5917840497600361,0.8221677753878149,215.28452622277666,1.5424044894935525,False,False,False
