engine,famiglia,famiglia_capofila,good,gate_reason,expected_avg_trade,wf_efficiency_used,oos_avg_trade,oos_net_profit,oos_max_dd,oos_n_trades,oos_profit_factor,avg_trade,net_profit,max_dd,n_trades,unger_score,oos_unger_score,wf_mean_unger,ms_blocks_positive,ms_blocks_total,ms_min_avg_trade,plateau_ratio,plateau_min,np_dd,oos_np_dd,recovery_trades,oos_recovery_trades,pattern_null_p,pattern_null_median_avg,pattern_avg_trade,pattern_none_avg_trade,pattern_vs_none_avg,pattern_null_valid_draws,pattern_null_draws,pattern_null_min_trades,wfo_measured,wfo_efficiency,wfo_net_profit,wfo_avg_trade,wfo_positive_windows,wfo_total_windows,mc_dd_p95,mc_dd_worst,passes_multisplit,passes_plateau,passes_expectancy,passes_null,passes_pattern_useful,passes_wfo,p_fast,p_slow,p_gradient_length,p_gradient_factor,p_daily_factor,p_direction,p_stop_loss,p_take_profit,p_trailing_stop,p_long_offset_ticks,p_short_offset_ticks,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_dir_no,p_start_hour,p_end_hour,p_skip_day,p_max_bars,p_level_choice,p_level_shift,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_not_le_day,p_not_se_day,p_channel_len,p_breakout_offset_ticks,p_intraday_only,p_dvol_min,p_breakeven,p_vol_source,p_vol_mult,p_vol_mult_short,p_atr_len,p_momentum,p_level_source,p_n_sess,p_lev_include_sess0,p_bb_length,p_bb_num_devs,p_entry_type,p_le_bar,p_lx_bar,p_se_bar,p_sx_bar,p_end_long,p_end_short,p_nhigh,p_nlow,p_le_day,p_lx_day,p_le_time,p_lx_time,p_se_day,p_sx_day,p_se_time,p_sx_time
TF_U,,,False,"avg trade atteso $7 | pattern casuali fanno uguale (p=0.29, min attendibile 0.24 su 126 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",7.156911866414489,0.03183745093482287,224.7953795379538,68113.0,28762.0,303,1.2626894107392852,137.47852760736197,112045.0,13181.0,815,1.5007216198728002,1.6611822672751322,1.7132290455831067,3.0,3.0,73.3529411764706,0.9702511269233767,0.6380849156996126,8.500493134056597,2.3681593769557057,95.87679057521531,127.94746964602939,0.29133858267716534,166.8414694052992,224.7953795379538,143.31300345224395,81.48237608570986,126.0,200.0,152.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,37549.6,70259.0,True,True,False,False,True,False,,,,,,,1250,6000,,,,,,,,21.0,15.0,-1.0,48.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $7 | pattern casuali fanno uguale (p=0.42, min attendibile 0.36 su 129 estrazioni valide) | pattern non batte il senza-filtro (avg -17$) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",7.065326611518306,0.03183745093482287,221.91872791519435,62803.0,19942.0,283,1.4797308135937608,142.8594306049822,80287.0,24263.0,562,1.149413021033086,1.96946852841129,1.6776487410308327,3.0,3.0,75.24418604651163,1.171447435096566,0.7314959123956604,3.309030210608746,3.149282920469361,169.8382801698905,89.86172635065203,0.4153846153846154,199.69718309859155,221.91872791519435,238.5189393939394,-16.600211478745052,129.0,200.0,142.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,38083.25,58569.0,True,True,False,False,False,False,,,,,,,500,10000,,,,,,,,21.0,15.0,-1.0,184.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $6 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",6.494720749314596,0.03183745093482287,203.99625468164794,54467.0,25658.0,267,1.2167228365317662,146.625,93840.0,14580.0,640,1.521839002062776,1.5960637742119723,1.676519267539447,3.0,3.0,37.07142857142857,0.9637135406269367,0.4454954408718787,6.436213991769547,2.1228077013017383,99.43734015345268,125.77681899131585,0.08035714285714286,39.61538461538461,203.99625468164794,66.10620915032679,137.89004553132116,111.0,200.0,134.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,40506.549999999996,61272.0,True,True,False,True,True,False,,,,,,,1500,6000,,,,,,,,22.0,3.0,-1.0,48.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $8 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",7.68232105539568,0.03183745093482287,241.2982456140351,68770.0,24568.0,285,1.2815811454870039,125.28571428571429,81561.0,13269.0,651,1.363081750387799,1.9293397387791384,1.6757507867144272,3.0,3.0,80.31372549019608,1.0142718264589854,0.5697252758752934,6.146732986660638,2.79916965157929,105.90992018244013,101.81590809946196,0.03669724770642202,25.079258404112036,241.2982456140351,30.192592592592593,211.1056530214425,108.0,200.0,143.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,34449.9,56329.0,True,True,False,True,True,False,,,,,,,1750,2500,,,,,,,,22.0,3.0,-1.0,48.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $7 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",7.105016018856297,0.03183745093482287,223.16535433070865,56684.0,25830.0,254,1.2142058165548097,149.8732394366197,95769.0,16580.0,639,1.4587177861646001,1.7402194431419702,1.6487008922702469,2.0,3.0,-57.09782608695652,1.0301852398110718,0.6021746867740606,5.776176115802171,2.194502516453736,110.62682078751997,115.74377249311975,0.10434782608695652,2.846876639222752,223.16535433070865,104.70017331022531,118.46518102048334,114.0,200.0,127.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,46608.649999999994,70590.0,True,True,False,True,True,False,,,,,,,1750,10000,,,,,,,,22.0,3.0,-1.0,48.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $5 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",4.695707746817484,0.03183745093482287,147.49006622516555,44542.0,21477.0,302,1.1508584047118273,125.61538461538461,102879.0,11635.0,819,1.45948315085582,1.2612913259235843,1.6115551623918631,3.0,3.0,22.923076923076923,0.9633607396506649,0.6448056174326426,8.842200257842716,2.073939563253713,92.62400489895897,145.61658659242963,0.2125984251968504,61.40544103201202,147.49006622516555,71.22209567198178,76.26797055318377,126.0,200.0,151.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,42059.7,61260.0,True,True,False,True,True,False,,,,,,,2000,3000,,,,,,,,21.0,15.0,-1.0,48.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $9 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",9.110836934987843,0.03183745093482287,286.1672862453532,76979.0,24147.0,269,1.266490573353366,107.84867394695787,69131.0,13787.0,641,1.1511167377263136,2.307957679466742,1.5883621699123218,3.0,3.0,101.80459770114942,1.0343899702238581,0.512714456961228,5.014216290708639,3.18793224831242,127.8365277516599,84.3807142207615,0.0625,-23.766009852216747,286.1672862453532,53.632,232.53528624535318,111.0,200.0,135.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,47415.45,74582.0,True,True,False,True,True,False,,,,,,,2250,4000,,,,,,,,22.0,3.0,-1.0,48.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $6 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",6.341088398384477,0.03183745093482287,199.17073170731706,57162.0,18504.0,287,1.7850197758734343,88.70527859237536,60497.0,12073.0,682,1.0117688651353371,1.8349834682923083,1.5874624400823376,3.0,3.0,94.61111111111111,1.073408254901489,0.5778084231938105,5.010933487948314,3.08916990920882,136.10238524224343,92.90521675238796,0.22935779816513763,157.17528066812704,199.17073170731706,164.54166666666666,34.6290650406504,108.0,200.0,144.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,18793.449999999997,33454.0,True,True,False,True,True,False,,,,,,,250,6000,,,,,,,,22.0,3.0,-1.0,48.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $7 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",6.625362209482925,0.03183745093482287,208.09964412811388,58476.0,24038.0,281,1.1731488417954465,151.45741324921136,96024.0,16846.0,634,1.462451876275422,1.6821379895929849,1.5856744001013745,3.0,3.0,107.23762376237623,1.093374437236641,0.8362952295840498,5.7001068502908705,2.4326483068474913,111.22598517037407,115.51197072303167,0.1984732824427481,109.42419330375763,208.09964412811388,127.05590062111801,81.04374350699587,130.0,200.0,141.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,50660.59999999999,112725.0,True,True,False,True,True,False,,,,,,,2000,4000,,,,,,,,21.0,15.0,-1.0,92.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"plateau fragile (il peggior vicino di griglia rende 31% della candidata) | avg trade atteso $6 | pattern casuali fanno uguale (p=0.27, min attendibile 0.22 su 107 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",6.430616167266377,0.03183745093482287,201.98275862068965,58575.0,13859.0,290,1.7987427387023753,78.29199372056515,49872.0,12413.0,637,0.8806805842921949,2.1502442697053272,1.5748371124999785,3.0,3.0,194.80434782608697,1.1805243093509068,0.31109037516635957,4.017723354547652,4.226495418139837,158.54750160410651,68.61476739223218,0.26851851851851855,167.5358361774744,201.98275862068965,179.73371924746743,22.249039373222217,107.0,200.0,145.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,19506.499999999996,29660.0,True,False,False,False,True,False,,,,,,,250,4000,,,,,,,,22.0,3.0,-1.0,92.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $4 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",4.46538280279705,0.03183745093482287,140.25566343042073,43339.0,19573.0,309,1.1656632608205375,110.4762484774665,90701.0,11780.0,821,1.2756622971477452,1.2564093385554165,1.5726128160311441,3.0,3.0,95.95098039215686,0.931064834393837,0.6871409085953847,7.699575551782683,2.2142236754713127,106.62925436323745,139.55229700731442,0.208,45.35069780436945,140.25566343042073,77.28571428571429,62.96994914470643,124.0,200.0,155.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,38168.09999999999,55380.0,True,True,False,True,True,False,,,,,,,2000,2000,,,,,,,,21.0,15.0,-1.0,48.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"plateau fragile (il peggior vicino di griglia rende 26% della candidata) | avg trade atteso $9 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",8.987519136418783,0.03183745093482287,282.29392971246006,88358.0,22275.0,313,1.4432527340222736,84.87921653971708,78004.0,10048.0,919,1.0612091747062058,2.370457264236628,1.5710611481762025,3.0,3.0,139.16037735849056,0.8969896876438941,0.2643475570963786,7.7631369426751595,3.96668911335578,118.37998051381982,78.90711650331606,0.04,128.47231581373399,282.29392971246006,121.30448717948718,160.98944253297287,124.0,200.0,157.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,28550.449999999997,44831.0,True,False,False,True,True,False,,,,,,,1500,7500,,,,,,,,21.0,15.0,-1.0,24.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"plateau fragile (il peggior vicino di griglia rende 39% della candidata) | avg trade atteso $6 | pattern casuali fanno uguale (p=0.29, min attendibile 0.24 su 126 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",6.39304393047805,0.03183745093482287,200.80263157894737,61044.0,13485.0,304,1.4740287473694837,94.03824362606233,66391.0,11975.0,706,1.0769764208977608,2.167122053221452,1.5690165784699492,3.0,3.0,168.0873786407767,0.9449766301324358,0.39498921195190984,5.544133611691023,4.526807563959956,127.34180837764154,67.15549439748378,0.29133858267716534,146.34348343974574,200.80263157894737,147.08981380065717,53.7128177782902,126.0,200.0,152.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,26441.85,38162.0,True,False,False,False,True,False,,,,,,,500,4000,,,,,,,,21.0,15.0,-1.0,92.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $4 | pattern casuali fanno uguale (p=0.42, min attendibile 0.37 su 124 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",4.373912953830359,0.03183745093482287,137.38263665594855,42726.0,11625.0,311,1.3649611343640558,95.66712898751733,68976.0,12685.0,721,1.064527664026856,1.5968893089177993,1.538433554178551,3.0,3.0,83.47572815533981,0.9626918773217652,0.5475381985421096,5.437603468663776,3.6753548387096773,132.595178032939,84.6176801011094,0.424,127.50250972309942,137.38263665594855,124.44772967265048,12.934906983298063,124.0,200.0,156.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,20338.849999999995,31782.0,True,True,False,False,True,False,,,,,,,500,2000,,,,,,,,21.0,15.0,-1.0,92.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $7 | pattern casuali fanno uguale (p=0.30, min attendibile 0.25 su 130 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",6.7433775109047405,0.03183745093482287,211.80645161290323,59094.0,27475.0,279,1.1551858611588912,152.96031746031747,96365.0,20638.0,630,1.3343950406165601,1.6014367147985848,1.5334819659580792,3.0,3.0,75.70297029702971,1.162566054110843,0.8966546226525687,4.669299350712278,2.150828025477707,134.9238831525969,129.71748400852877,0.29770992366412213,146.56817344532863,211.80645161290323,127.60051216389245,84.20593944901078,130.0,200.0,140.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,59719.6,91329.0,True,True,False,False,True,False,,,,,,,2500,4000,,,,,,,,21.0,15.0,-1.0,92.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $8 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",8.292497134100358,0.03183745093482287,260.46360153256705,67981.0,25051.0,261,1.2271500076851622,111.46948356807512,71229.0,19796.0,639,0.9929027498561294,2.0624050096349444,1.5268424562414273,3.0,3.0,107.144578313253,1.0979850245910225,0.6245018783404572,3.598151141644777,2.7137040437507483,177.59120582908648,96.17850575896206,0.13274336283185842,10.731881533101046,260.46360153256705,57.06902356902357,203.3945779635435,112.0,200.0,131.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,52675.84999999999,87431.0,True,True,False,True,True,False,,,,,,,2250,6000,,,,,,,,22.0,3.0,-1.0,48.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $7 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",7.194689228040098,0.03183745093482287,225.98194945848377,62597.0,26660.0,277,1.2174647124012938,117.6306027820711,76107.0,13787.0,647,1.2555236033581012,1.734535230268015,1.522176007578817,3.0,3.0,27.703296703296704,1.0231799504619912,0.47866587943499467,5.520200188583448,2.347974493623406,117.20589433297857,117.97402431426426,0.07207207207207207,-14.125587940473437,225.98194945848377,13.618320610687023,212.36362884779675,110.0,200.0,139.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,44532.69999999999,65485.0,True,True,False,True,True,False,,,,,,,2250,3000,,,,,,,,22.0,3.0,-1.0,48.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $7 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",7.347845885667148,0.03183745093482287,230.79253112033194,55621.0,26219.0,241,1.234617477464557,102.56073446327683,72613.0,14070.0,708,1.0836112882542495,1.7862948055650552,1.500001033213309,3.0,3.0,118.2560975609756,0.8977629256506258,0.4350027585858905,5.160838663823738,2.1214005110797514,137.1870050817347,113.60419625680949,0.08053691275167785,59.8861985472155,230.79253112033194,96.06376195536663,134.7287691649653,148.0,200.0,121.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,43292.6,71788.0,True,True,False,True,True,False,,,,,,,4000,2000,,,,,,,,21.0,16.0,-1.0,48.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $6 | pattern casuali fanno uguale (p=0.43, min attendibile 0.38 su 129 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",5.619973370224045,0.03183745093482287,176.52083333333334,50838.0,20521.0,288,1.3841468943630044,135.81448763250884,76871.0,24263.0,566,1.0927310844559566,1.5443159460063836,1.4816287778210575,2.0,3.0,-11.965116279069768,1.0872425791354596,0.7651691247606207,3.1682397065490666,2.4773646508454754,178.64809876286245,116.2525669774578,0.4307692307692308,159.46361185983827,176.52083333333334,169.95083932853717,6.569994004796172,129.0,200.0,144.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,36687.85,53235.0,True,True,False,False,True,False,,,,,,,500,7500,,,,,,,,21.0,15.0,-1.0,184.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $6 | pattern casuali fanno uguale (p=0.35, min attendibile 0.30 su 125 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",6.419616209573548,0.03183745093482287,201.63725490196077,61701.0,17426.0,306,1.4644445949913059,97.93222354340071,82361.0,12225.0,841,1.110045110824983,1.9143060347458203,1.471982628273511,3.0,3.0,37.29807692307692,0.9256443535802118,0.5307854680752709,6.737096114519427,3.5407437162860096,124.8312308009859,86.42252151504839,0.3492063492063492,176.45627376425855,201.63725490196077,171.91564927857937,29.721605623381407,125.0,200.0,153.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,26040.6,50067.0,True,True,False,False,True,False,,,,,,,500,10000,,,,,,,,21.0,15.0,-1.0,48.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $4 | pattern casuali fanno uguale (p=0.53, min attendibile 0.47 su 125 estrazioni valide) | pattern non batte il senza-filtro (avg -6$) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",3.6192359401978997,0.03183745093482287,113.67857142857143,35013.0,14438.0,308,1.2751512770137525,100.03550295857988,84530.0,12225.0,845,1.1338854255553412,1.185671922264967,1.4294603835272277,3.0,3.0,52.82692307692308,0.9588020620749322,0.61621946120743,6.914519427402863,2.425058872420003,122.20661303679167,127.00722588752748,0.5317460317460317,121.35143769968052,113.67857142857143,119.88531618435155,-6.206744755780122,125.0,200.0,154.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,21825.449999999993,34122.0,True,True,False,False,False,False,,,,,,,500,3000,,,,,,,,21.0,15.0,-1.0,48.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $4 | pattern casuali fanno uguale (p=0.55, min attendibile 0.49 su 126 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",4.1534825334314815,0.03183745093482287,130.45901639344262,39790.0,16819.0,305,1.2221366204417052,114.6298076923077,95372.0,10036.0,832,1.434024873960814,1.2607049600273115,1.4211465544864645,3.0,3.0,57.99029126213592,0.9614256416906805,0.5354943052057257,9.502989238740534,2.3657768000475654,87.55139873338086,128.9217139984921,0.5511811023622047,145.0084213947873,130.45901639344262,118.30044345898004,12.158572934462583,126.0,200.0,153.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,28197.1,43743.0,True,True,False,False,True,False,,,,,,,750,4000,,,,,,,,21.0,15.0,-1.0,48.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $6 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",6.439388006625332,0.03183745093482287,202.25827814569536,61082.0,25738.0,302,1.1949614271168805,117.13691931540342,95818.0,11635.0,818,1.3609746975455335,1.5800046111414303,1.419696436256026,3.0,3.0,137.33663366336634,0.9467860456920254,0.6481226575745719,8.235324452084228,2.373222472608594,99.32820555636728,127.25313512982548,0.1889763779527559,92.29460518384569,202.25827814569536,143.64842840512225,58.60984974057311,126.0,200.0,151.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,47164.849999999984,75842.0,True,True,False,True,True,False,,,,,,,2000,4000,,,,,,,,21.0,15.0,-1.0,48.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $8 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",8.098665948626314,0.03183745093482287,254.3754512635379,70462.0,29839.0,277,1.231622130692184,104.76352395672333,67782.0,21171.0,647,0.9023579716981301,1.8455359599396606,1.359214690184673,2.0,3.0,-23.4,0.9355852728863645,0.5022944068719332,3.201643757970809,2.361406213344951,202.08369478622643,117.30298600664187,0.036036036036036036,-69.96526924651926,254.3754512635379,-84.82298136645963,339.19843262999757,110.0,200.0,139.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,56377.35,85866.0,True,True,False,True,True,False,,,,,,,5000,2500,,,,,,,,22.0,3.0,-1.0,48.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"plateau fragile (il peggior vicino di griglia rende 21% della candidata) | avg trade atteso $3 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",3.466423066933896,0.03183745093482287,108.87878787878788,32337.0,12166.0,297,1.4836596419330232,87.0603448275862,50495.0,10998.0,580,1.0404062974929653,1.237111426479206,1.3339237197731877,3.0,3.0,75.07608695652173,1.1903851032588988,0.21364197577833868,4.5912893253318785,2.657981259247082,126.3261709080107,111.73893682159755,0.19626168224299065,86.69863451533286,108.87878787878788,91.86497890295358,17.013808975834294,106.0,200.0,149.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,15206.55,19527.0,True,False,False,True,True,False,,,,,,,250,1500,,,,,,,,22.0,3.0,-1.0,0.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"plateau fragile (il peggior vicino di griglia rende 32% della candidata) | avg trade atteso $4 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",4.181859319604568,0.03183745093482287,131.35031847133757,41244.0,20461.0,314,1.225942522816667,70.14581066376496,64464.0,8506.0,919,0.9531878468418825,1.1508193337087511,1.2847657015339136,3.0,3.0,59.20754716981132,0.8825119663560272,0.31937131463708096,7.578650364448625,2.0157372562435856,121.26169645073219,155.77427019687713,0.2,67.23175182481751,131.35031847133757,78.86617492096944,52.48414355036813,124.0,200.0,157.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,25962.699999999997,40080.0,True,False,False,True,True,False,,,,,,,1500,2000,,,,,,,,21.0,15.0,-1.0,24.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBB_U,,,False,"avg trade atteso $0 | walk-forward in perdita (OOS concatenato -$5,271 su 318 trade; 3/5 finestre positive)",0.0,-0.07138127307685656,178.3464428005746,40841.335401331584,18434.764833699483,229,1.2072858819362968,96.50783422940515,44200.58807706756,24619.050137179052,458,0.7708437760016768,1.646209477373403,1.2815742981478393,3.0,3.0,110.49885419923615,0.9354069236303271,0.65747652077349,1.7953815370933817,2.2154519338739815,255.09898065537388,103.36491462469522,0.16883116883116883,51.74822775242916,178.3464428005746,34.104125653182756,144.24231714739184,76.0,200.0,115.0,True,-0.07138127307685656,-5271.096473070931,-16.575775072550098,3.0,5.0,49643.76146161897,70418.4941578235,True,True,False,True,True,False,,,,,,,5000,1500,,,,,,,,-1.0,11.0,-1.0,0.0,,,17.0,36.0,78.0,31.0,,,,,1.0,,,,,,,,,,,50.0,2.0,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $6 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",6.484837007808802,0.03183745093482287,203.6858108108108,60291.0,29495.0,296,1.1567950775120215,98.07720588235294,80031.0,16398.0,816,0.9598692758292963,1.4863668913524208,1.2556229391906957,3.0,3.0,127.01010101010101,0.9382531762056464,0.7444203930276398,4.880534211489206,2.04410917104594,167.194812010346,144.8063558408386,0.1875,73.14942528735632,203.6858108108108,77.20347394540943,126.48233686540138,127.0,200.0,148.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,67059.84999999999,92798.0,True,True,False,True,True,False,,,,,,,5000,4000,,,,,,,,21.0,15.0,-1.0,48.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
