# Griglia grossa @FCE 240m Price Channel, motore nudo (pattern spenti, nessun filtro orario), 450 combinazioni.
# Feed FTMO, spread peggiore fra FTMO, swap peggiore fra FTMO, commissione 0/lato, orologio al minuto. Campione 2022-01-01 -> 2025-01-01, fuori campione -> 2026-09-01.
channelBars;stopLoss;takeProfit;exitHour;direction;isTrades;isNet;isDD;isPF;oosTrades;oosNet;oosDD;oosPF;oosWindowsInProfit
20;1350;2500;-1;0;334;-13348.11;16337.56;0.8;176;-2617.23;6527.56;0.92;2
20;1350;2500;-1;1;190;-9354.13;12076.8;0.75;105;1922.56;3332.21;1.11;3
20;1350;2500;-1;2;147;-5122.28;9945.14;0.83;72;-5218.73;6630.25;0.69;0
20;1350;2500;21;0;388;-6765.99;10377.49;0.92;216;-10406.06;21533.02;0.8;2
20;1350;2500;21;1;215;-548.91;7672.11;0.99;130;-658.89;7585.51;0.97;2
20;1350;2500;21;2;174;-6183.18;10346.65;0.86;86;-9747.16;14379.54;0.63;1
20;1350;5000;-1;0;334;-13348.11;16337.56;0.8;176;-2617.23;6527.56;0.92;2
20;1350;5000;-1;1;190;-9354.13;12076.8;0.75;105;1922.56;3332.21;1.11;3
20;1350;5000;-1;2;147;-5122.28;9945.14;0.83;72;-5218.73;6630.25;0.69;0
20;1350;5000;21;0;388;-8507.74;10377.49;0.9;216;-13250.16;21533.02;0.75;2
20;1350;5000;21;1;215;-548.91;7672.11;0.99;130;-658.89;7585.51;0.97;2
20;1350;5000;21;2;174;-7924.93;10346.65;0.82;86;-12591.26;14542.68;0.54;0
20;2200;0;-1;0;334;-15267.07;18280.6;0.78;175;-3344.44;7083.23;0.9;1
20;2200;0;-1;1;190;-10589;11948.16;0.73;105;1573.89;3327.31;1.09;2
20;2200;0;-1;2;147;-5608.36;10503.48;0.82;72;-5836.53;7248.04;0.66;0
20;2200;0;21;0;388;-8668.65;10588.69;0.9;216;-15675.45;25281.46;0.72;1
20;2200;0;21;1;215;-1447.18;7416.18;0.96;130;-1941.99;8550.51;0.93;2
20;2200;0;21;2;174;-7187.58;9746.36;0.84;86;-13733.46;17162.98;0.54;1
20;2200;700;-1;0;348;-18285.02;21958.54;0.76;185;-11663.21;13984.82;0.73;1
20;2200;700;-1;1;195;-10341.35;11270.54;0.74;112;-2126.17;5470.31;0.91;1
20;2200;700;-1;2;156;-9236.71;12685.6;0.75;75;-9818.19;10957.96;0.54;0
20;2200;700;21;0;394;-5424.81;8517.45;0.93;220;-19117.95;24230.39;0.66;1
20;2200;700;21;1;216;460.59;6685.12;1.01;134;-3028.79;9099.88;0.89;2
