# Griglia grossa @CL 30m Price Channel, motore nudo (pattern spenti, nessun filtro orario), 450 combinazioni.
# Feed ICS, spread peggiore fra ICS, swap peggiore fra ICS, commissione 0/lato, orologio al minuto. Campione 2016-06-09 -> 2023-01-01, fuori campione -> 2026-09-01.
channelBars;stopLoss;takeProfit;exitHour;direction;isTrades;isNet;isDD;isPF;oosTrades;oosNet;oosDD;oosPF;oosWindowsInProfit
20;1000;1200;-1;1;1499;16720;30230;1.03;847;-8310;33200;0.98;1
20;1000;1200;-1;2;1480;-138160;146316.4;0.78;835;-92188.4;96159.2;0.77;0
20;1000;1200;21;0;2187;11760;49700;1.01;1324;-26910;39100;0.95;1
20;1000;1200;21;1;1490;8880;33610;1.02;838;-8300;33750;0.98;1
20;1000;1200;21;2;1462;-16973.2;42523.2;0.97;830;-41740;48030;0.89;1
20;1000;2500;-1;0;2173;-61094.8;91046;0.93;1313;-74979.6;91570.8;0.88;0
20;1000;2500;-1;1;1499;20920;30710;1.04;847;-11960;32810;0.97;1
20;1000;2500;-1;2;1479;-151144.8;163766;0.77;835;-93072.4;99159.2;0.78;0
20;1000;2500;21;0;2148;30720;38200;1.04;1296;-27400;38210;0.96;0
20;1000;2500;21;1;1490;9300;37290;1.02;838;-20710;37880;0.95;1
20;1000;2500;21;2;1462;4946.8;40643.2;1.01;830;-19410;33170;0.95;1
20;1800;0;-1;0;1885;-137281.2;165060.8;0.86;1085;-58782.4;104384.8;0.91;1
20;1800;0;-1;1;1498;-5930;38580;0.99;846;2260;26490;1.01;2
20;1800;0;-1;2;1478;-236071.2;242262;0.71;835;-123621.6;138297.6;0.75;0
20;1800;0;21;0;1868;1226.8;55530;1;1075;11710;46230;1.02;1
20;1800;0;21;1;1490;-16730;44820;0.97;838;-9680;36870;0.98;2
20;1800;0;21;2;1462;7016.8;47770;1.01;830;5590;30520;1.01;3
20;1800;300;-1;0;2377;-84434.8;119565.2;0.86;1423;-5164.8;50508.4;0.98;2
20;1800;300;-1;1;1504;-17420;37160;0.95;847;-11670;22730;0.94;2
20;1800;300;-1;2;1483;-88534;111944.8;0.78;835;-8257.2;27023.2;0.96;1
20;1800;300;21;0;2337;-36550;69100;0.93;1402;12620;36520;1.04;2
