# Griglia grossa @FDAX 60m Price Channel, motore nudo (pattern spenti, nessun filtro orario), 450 combinazioni.
# Feed ICS, spread peggiore fra ICS, swap peggiore fra ICS, commissione 19.23/lato, orologio al minuto. Campione 2014-07-18 -> 2021-01-01, fuori campione -> 2026-09-01.
channelBars;stopLoss;takeProfit;exitHour;direction;isTrades;isNet;isDD;isPF;oosTrades;oosNet;oosDD;oosPF;oosWindowsInProfit
20;2500;9000;21;1;1040;182502.85;27748.18;1.24;962;51223.98;59592.42;1.05;3
20;2500;9000;21;2;930;104208.33;35286.04;1.12;809;-42388.14;88722.76;0.95;1
20;2500;18000;-1;0;1811;169759.82;53311.06;1.11;1710;55768.75;73934.9;1.03;3
20;2500;18000;-1;1;1065;70744.2;67401.59;1.08;984;41410.56;67000.55;1.04;2
20;2500;18000;-1;2;943;82806.6;49043.65;1.09;822;-31952.62;95614.41;0.97;1
20;2500;18000;21;0;1781;265903.24;35708.71;1.18;1672;84007.88;62545.68;1.05;4
20;2500;18000;21;1;1040;168437.85;27748.18;1.22;962;53023.98;70674.92;1.05;3
20;2500;18000;21;2;930;64223.58;58286.04;1.08;809;-17423.14;89490.26;0.98;1
20;5000;0;-1;0;1649;48048.46;85874.97;1.03;1539;33392.34;98897.55;1.02;1
20;5000;0;-1;1;1064;-44331.59;137256.32;0.96;978;73491.22;75773.8;1.06;3
20;5000;0;-1;2;942;67919.56;49285.4;1.07;821;-110081.04;134467.04;0.9;0
20;5000;0;21;0;1632;176795.78;64990.14;1.11;1519;33902.51;105837.58;1.02;2
20;5000;0;21;1;1040;75078.85;45356.32;1.09;962;97325.23;77044.12;1.09;3
20;5000;0;21;2;930;78432.08;45515.52;1.09;809;-102486.64;133448.44;0.9;1
20;5000;2500;-1;0;1681;96884.24;58348.07;1.06;1591;30842.59;90372.35;1.02;3
20;5000;2500;-1;1;1074;3769.21;81806.36;1;992;-13569.72;96288.55;0.99;2
20;5000;2500;-1;2;955;71190.08;42729.4;1.08;828;-10285.51;102818;0.99;2
20;5000;2500;21;0;1649;119882.96;67574.01;1.09;1548;86387.67;70755.18;1.05;3
20;5000;2500;21;1;1040;62852.35;48321.7;1.08;962;25683.23;102666.04;1.03;3
20;5000;2500;21;2;930;55782.08;43578.98;1.07;809;14773.36;98150.32;1.02;3
20;5000;4500;-1;0;1658;37004.42;84402.73;1.02;1557;117533.76;71152.81;1.06;3
20;5000;4500;-1;1;1068;-22171.58;118405.83;0.98;983;82788.07;51345.59;1.07;3
20;5000;4500;-1;2;948;57520.3;49249.76;1.06;824;-32995.17;105930.07;0.97;2
20;5000;4500;21;0;1634;142676.36;74712.55;1.09;1526;168282.79;63835.8;1.09;4
20;5000;4500;21;1;1040;90784.1;45356.32;1.11;962;132327.23;50783.22;1.13;4
20;5000;4500;21;2;930;59551.83;55597.34;1.07;809;-9784.14;98887.98;0.99;1
20;5000;9000;-1;0;1649;75864.09;75749.22;1.04;1541;5448.92;116047.1;1;2
20;5000;9000;-1;1;1065;-23672.9;127179.4;0.98;978;52226.07;63943.41;1.04;2
20;5000;9000;-1;2;943;93407.85;47075.02;1.1;822;-94495.5;131238.04;0.91;1
20;5000;9000;21;0;1632;192893.03;64257.64;1.13;1519;23812.51;105927.58;1.01;2
20;5000;9000;21;1;1040;94143.85;45356.32;1.11;962;96702.73;62611.62;1.09;3
20;5000;9000;21;2;930;88271.83;42418.02;1.1;809;-95326.64;128320.06;0.91;1
20;5000;18000;-1;0;1649;47216.34;81369.97;1.03;1540;24688.1;95872.17;1.01;1
20;5000;18000;-1;1;1064;-44331.59;137256.32;0.96;978;54370.07;75773.8;1.05;2
20;5000;18000;-1;2;943;59981.47;49285.4;1.06;822;-99664.12;127770.36;0.91;0
