# Griglia grossa @SI 240m Price Channel, motore nudo (pattern spenti, nessun filtro orario), 450 combinazioni.
# Feed FTMO, spread peggiore fra FTMO, swap peggiore fra FTMO, commissione 2.3/lato, orologio al minuto. Campione 2022-01-01 -> 2025-01-01, fuori campione -> 2026-09-01.
channelBars;stopLoss;takeProfit;exitHour;direction;isTrades;isNet;isDD;isPF;oosTrades;oosNet;oosDD;oosPF;oosWindowsInProfit
20;5650;12750;-1;2;240;-50219;62236.2;0.71;89;-11144.4;44859.4;0.95;3
20;5650;12750;21;0;497;-124073.7;126454.6;0.69;263;69430.2;45226.7;1.14;2
20;5650;12750;21;1;261;-76333.1;78132.1;0.67;170;107773;28861.4;1.41;3
20;5650;12750;21;2;245;-44327;52918.6;0.74;94;-32452.4;45513.2;0.85;1
20;8500;0;-1;0;472;-119498.7;122169.8;0.69;241;217776.4;55464.2;1.5;3
20;8500;0;-1;1;245;-71859.5;71859.5;0.68;157;119332.8;34815.3;1.54;3
20;8500;0;-1;2;240;-50049;62066.2;0.71;85;101489;39678.8;1.47;4
20;8500;0;21;0;494;-124194.9;126030.4;0.69;259;209211.1;53558.8;1.42;3
20;8500;0;21;1;261;-79463.1;81262.1;0.66;166;159643.9;36075.8;1.66;3
20;8500;0;21;2;245;-43957;52548.6;0.74;94;55457.6;49812.2;1.22;3
