# Griglia grossa @NQ 240m Price Channel, motore nudo (pattern spenti, nessun filtro orario), 450 combinazioni.
# Feed ICS, spread peggiore fra ICS, swap peggiore fra ICS, commissione 0/lato, orologio al minuto. Campione 2014-07-17 -> 2021-01-01, fuori campione -> 2026-09-01.
channelBars;stopLoss;takeProfit;exitHour;direction;isTrades;isNet;isDD;isPF;oosTrades;oosNet;oosDD;oosPF;oosWindowsInProfit
20;3000;6000;21;1;728;23518.58;17207.12;1.11;594;93356.88;39569.6;1.17;3
20;3000;6000;21;2;401;-31958.4;39889.9;0.86;425;4780.5;43483.7;1.01;2
20;3000;12000;-1;0;1073;-83283.4;91097.08;0.84;981;17542.34;116899.56;1.02;1
20;3000;12000;-1;1;701;-32979;50871.66;0.88;577;50018.64;53878.34;1.08;2
20;3000;12000;-1;2;391;-55802.4;61018;0.78;410;-26662.6;71097.3;0.95;1
20;3000;12000;21;0;1107;-10331.28;39199.12;0.98;1007;48797.3;95674.1;1.05;1
20;3000;12000;21;1;727;15271.8;17207.12;1.07;592;90401.9;36342.46;1.16;3
20;3000;12000;21;2;401;-26274.4;39618.2;0.88;422;-35248.7;62823.3;0.93;2
20;6000;0;-1;0;1069;-88490;113675.66;0.83;965;9391.04;110593.7;1.01;1
20;6000;0;-1;1;701;-34406.26;59012.04;0.87;575;47517;54462.5;1.08;3
20;6000;0;-1;2;390;-57604.4;62820;0.77;403;-29592.3;58489.6;0.95;1
20;6000;0;21;0;1103;4092.64;43149.32;1.01;995;-15522.34;122358.98;0.99;1
20;6000;0;21;1;727;17823.02;24768.34;1.08;590;76138.82;46438.24;1.13;3
20;6000;0;21;2;401;-17471.7;37346.4;0.92;418;-72973.2;90007.4;0.88;1
20;6000;1500;-1;0;1097;-38962.74;72783.56;0.92;1023;68893.36;46439.18;1.08;4
20;6000;1500;-1;1;715;-32111.02;56166.94;0.88;599;2528.58;38408.92;1.01;2
20;6000;1500;-1;2;405;-12240.5;27486.4;0.94;434;73573.7;28880.9;1.2;4
20;6000;1500;21;0;1126;44548.3;23316.06;1.11;1035;70561.78;47991.1;1.08;4
20;6000;1500;21;1;739;26564.38;13220.78;1.12;606;28843.3;38531.12;1.06;3
20;6000;1500;21;2;413;16642.6;15555.1;1.09;439;57890.6;30869.2;1.16;4
20;6000;3000;-1;0;1074;-62079;102919.5;0.88;999;77323.48;78425.5;1.07;3
20;6000;3000;-1;1;702;-34592.56;56078;0.87;585;11856.32;49028.6;1.02;3
20;6000;3000;-1;2;394;-26918;49691.3;0.89;427;75173.1;40064;1.15;4
20;6000;3000;21;0;1109;28757.78;39661.32;1.07;1015;97093.66;57167.54;1.09;3
20;6000;3000;21;1;729;27499.36;23096.34;1.12;596;50008.2;40031.36;1.09;3
20;6000;3000;21;2;405;-1012.9;32316.2;1;433;69070.7;35914.2;1.14;3
20;6000;6000;-1;0;1069;-83263.34;115109.66;0.84;976;58840.02;80216.74;1.05;2
20;6000;6000;-1;1;701;-35400.7;59012.04;0.87;578;48451.78;54577.72;1.08;3
