n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_level_choice,p_level_shift,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_start_hour,p_end_hour,p_not_le_day,p_not_se_day,p_stop_loss,p_take_profit,p_max_bars,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
136,34021.0,65880.0,31859.0,2.067861514799586,0.625,250.15441176470588,775.0588235294117,-624.6862745098039,5330.0,4036.0,0.0533,10,8,0.8,13.6,5.571355310873647,0.4096584787407094,5,0.043825872255371684,6.382926829268293,21.30683989300726,5.161167058929615,2012-03-06 10:00:00,2021-05-04 09:45:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,1000,1500,48,150,4880.0,84487.0,79607.0,1.0613011418593843,0.41333333333333333,32.53333333333333,1362.6935483870968,-904.625,13138.0,12842.0,0.13138,5,3,0.6,30.0,19.3597520645281,0.6453250688176033,14,0.3055327868852459,0.3714416197290303,403.83196721311475,0.4275306832401103,False,False,False
167,60727.0,110544.0,49817.0,2.219001545657105,0.6526946107784432,363.63473053892216,1014.1651376146789,-858.9137931034483,11277.0,10462.0,0.11277,10,8,0.8,16.7,6.017474553332153,0.36032781756479965,7,0.06572035503153457,5.385031480003547,31.011889274951834,5.157888150785987,2012-05-07 16:00:00,2021-05-04 16:15:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,5000,4000,48,104,-12941.0,104544.0,117485.0,0.8898497680554964,0.47115384615384615,-124.4326923076923,2133.5510204081634,-2136.090909090909,49526.0,44816.0,0.49526,5,2,0.4,20.8,7.833262411026456,0.3765991543762719,10,0.0,0.0,0.0,0.0,False,False,False
220,50015.0,95204.0,45189.0,2.106795901657483,0.4954545454545455,227.3409090909091,873.4311926605504,-407.1081081081081,4419.0,3283.0,0.04419,10,9,0.9,22.0,8.258329128825032,0.3753785967647742,9,0.0897930620813756,11.31817153202082,19.43776866939918,5.1513249475551355,2012-05-07 16:00:00,2021-05-04 09:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,500,4500,24,192,-22598.0,55955.0,78553.0,0.7123216172520463,0.15625,-117.69791666666667,1865.1666666666667,-484.89506172839504,34635.0,32271.0,0.34635,5,1,0.2,38.4,20.450916849862747,0.5325759596318423,16,0.0,0.0,0.0,0.0,False,False,False
187,58387.0,103283.0,44896.0,2.3004944761225943,0.6310160427807486,312.2299465240642,875.2796610169491,-650.6666666666666,8348.0,7493.0,0.08348,10,8,0.8,18.7,6.783067152844648,0.36273086378848385,9,0.08548135715142069,6.994130330618112,26.73670508846147,5.147385432746716,2012-05-07 16:00:00,2021-05-04 15:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,5000,5000,24,120,-25555.0,102708.0,128263.0,0.800760936513258,0.44166666666666665,-212.95833333333334,1937.8867924528302,-1914.3731343283582,46528.0,41818.0,0.46528,5,2,0.4,24.0,10.507140429250958,0.43779751788545657,12,0.0,0.0,0.0,0.0,False,False,False
142,39512.0,74721.0,35209.0,2.1222130705217417,0.6056338028169014,278.2535211267606,868.8488372093024,-628.7321428571429,6640.0,6036.0,0.0664,10,8,0.8,14.2,5.89576118919347,0.41519444994320215,5,0.10391779712492408,5.950602409638554,23.863130188297227,5.143514680858054,2012-03-06 10:00:00,2021-05-04 13:45:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,1500,0,24,125,-43680.0,61348.0,105028.0,0.5841109037589975,0.304,-349.44,1614.421052631579,-1207.2183908045977,53512.0,50457.0,0.53512,5,1,0.2,25.0,14.832396974191326,0.593295878967653,12,0.0,0.0,0.0,0.0,False,False,False
131,38726.0,74507.0,35781.0,2.082306251921411,0.6259541984732825,295.618320610687,908.6219512195122,-730.2244897959183,7520.0,6036.0,0.0752,10,8,0.8,13.1,5.185556864985669,0.39584403549508923,5,0.10602695863244332,5.149734042553192,25.43820688942829,5.1348265706923,2012-03-06 10:00:00,2021-05-04 13:45:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,1500,0,48,119,-56716.0,54569.0,111285.0,0.4903535966212877,0.2857142857142857,-476.60504201680675,1604.9705882352941,-1309.235294117647,61599.0,58663.0,0.61599,5,1,0.2,23.8,13.991425945914163,0.5878750397442926,11,0.0,0.0,0.0,0.0,False,False,False
132,38232.0,77583.0,39351.0,1.9715636197301212,0.6287878787878788,289.6363636363636,934.7349397590361,-803.0816326530612,7231.0,7036.0,0.07231,10,7,0.7,13.2,5.3065996645686395,0.40201512610368484,5,0.06515484410964636,5.287235513760199,24.965787821720028,5.130471272971518,2012-03-06 10:00:00,2021-05-04 13:45:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,1750,2500,48,117,-17308.0,84298.0,101606.0,0.8296557289923824,0.41025641025641024,-147.93162393162393,1756.2083333333333,-1472.5507246376812,29851.0,29851.0,0.29851,5,0,0.0,23.4,14.008568806269968,0.5986567865927337,12,0.0,0.0,0.0,0.0,False,False,False
188,58338.0,107287.0,48949.0,2.1918118858403646,0.6223404255319149,310.3085106382979,916.982905982906,-689.4225352112676,8363.0,7508.0,0.08363,10,8,0.8,18.8,6.764613810115105,0.3598198835167609,9,0.0855531557475402,6.97572641396628,26.950598237855257,5.111119006861551,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,2000,5000,24,130,-31185.0,90340.0,121525.0,0.7433861345402181,0.38461538461538464,-239.8846153846154,1806.8,-1519.0625,50954.0,49033.0,0.50954,5,1,0.2,26.0,11.40175425099138,0.4385290096535146,12,0.0,0.0,0.0,0.0,False,False,False
159,50424.0,98417.0,47993.0,2.050653220261288,0.6729559748427673,317.1320754716981,919.7850467289719,-922.9423076923077,8802.0,8045.0,0.08802,10,8,0.8,15.9,5.485435260760991,0.34499592834974785,7,0.039485165794066315,5.728698023176551,27.754997620180866,5.091583170907312,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,2500,2000,0,122,-26178.0,94717.0,120895.0,0.7834649902808222,0.4672131147540984,-214.5737704918033,1661.701754385965,-1859.923076923077,40286.0,40019.0,0.40286,5,1,0.2,24.4,11.377170122662314,0.4662774640435375,11,0.0,0.0,0.0,0.0,False,False,False
188,58063.0,107012.0,48949.0,2.186193793540215,0.6223404255319149,308.84574468085106,914.6324786324786,-689.4225352112676,8363.0,7508.0,0.08363,10,8,0.8,18.8,6.764613810115105,0.3598198835167609,9,0.07734701961662332,6.942843477221093,27.07824259855674,5.087025659011317,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,2000,4500,24,130,-28570.0,92955.0,121525.0,0.764904340670644,0.38461538461538464,-219.76923076923077,1859.1,-1519.0625,46839.0,44418.0,0.46839,5,1,0.2,26.0,11.40175425099138,0.4385290096535146,12,0.0,0.0,0.0,0.0,False,False,False
187,57542.0,102438.0,44896.0,2.2816732002851032,0.6310160427807486,307.71122994652404,868.1186440677966,-650.6666666666666,8348.0,7493.0,0.08348,10,8,0.8,18.7,6.783067152844648,0.36273086378848385,9,0.06935803413159083,6.892908481073311,27.129331618643775,5.072890413467236,2012-05-07 16:00:00,2021-05-04 15:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,5000,4000,24,122,-19418.0,108845.0,128263.0,0.8486079383766167,0.45081967213114754,-159.1639344262295,1979.0,-1914.3731343283582,45193.0,40483.0,0.45193,5,3,0.6,24.4,10.707007051459339,0.43881176440407127,12,0.0,0.0,0.0,0.0,False,False,False
187,57437.0,102333.0,44896.0,2.279334461867427,0.6310160427807486,307.14973262032083,867.228813559322,-650.6666666666666,8348.0,7493.0,0.08348,10,8,0.8,18.7,6.783067152844648,0.36273086378848385,9,0.07148702056165886,6.880330618112123,27.17892647596497,5.063633635923631,2012-05-07 16:00:00,2021-05-04 15:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,5000,0,24,119,-49086.0,86990.0,136076.0,0.6392751109674005,0.42016806722689076,-412.4873949579832,1739.8,-1972.1159420289855,67168.0,61288.0,0.67168,5,1,0.2,23.8,10.166612021711067,0.42716857234080113,12,0.0,0.0,0.0,0.0,False,False,False
184,39744.0,85901.0,46157.0,1.8610611608206773,0.6032608695652174,216.0,773.8828828828829,-632.2876712328767,4139.0,3599.0,0.04139,10,9,0.9,18.4,6.959885056522126,0.3782546226370721,7,0.03751509661835749,9.602319400821454,19.162037037037038,5.057191422033253,2012-05-07 16:00:00,2021-05-04 09:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,1000,1500,48,174,-19921.0,84476.0,104397.0,0.8091803404312384,0.3505747126436782,-114.48850574712644,1384.8524590163934,-923.8672566371681,29688.0,28703.0,0.29688,5,3,0.6,34.8,17.837040113202637,0.5125586239426045,14,0.0,0.0,0.0,0.0,False,False,False
204,45349.0,89346.0,43997.0,2.0307293679114484,0.5686274509803921,222.29901960784315,770.2241379310345,-499.96590909090907,4386.0,3687.0,0.04386,10,9,0.9,20.4,7.735631842325486,0.37919763932968076,9,0.04390394496019758,10.339489284085728,19.73018148139981,5.055994447813503,2012-05-07 16:00:00,2021-05-04 09:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,750,2000,24,180,-17210.0,75908.0,93118.0,0.8151807384179214,0.26666666666666666,-95.61111111111111,1581.4166666666667,-705.439393939394,31847.0,30162.0,0.31847,5,1,0.2,36.0,19.078784028338912,0.5299662230094142,15,0.0,0.0,0.0,0.0,False,False,False
203,52753.0,98675.0,45922.0,2.1487522320456427,0.49261083743842365,259.86699507389164,986.75,-445.84466019417476,6020.0,3667.0,0.0602,10,9,0.9,20.3,8.087644898238299,0.3984061526225763,7,0.056698197258923666,8.762956810631229,23.165696737626295,5.044942649854191,2012-05-07 16:00:00,2021-05-04 09:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,500,3000,0,190,-10000.0,66957.0,76957.0,0.8700573047286146,0.16842105263157894,-52.63157894736842,2092.40625,-487.06962025316454,26925.0,25717.0,0.26925,5,1,0.2,38.0,20.06987792688336,0.5281546822864043,16,0.0,0.0,0.0,0.0,False,False,False
175,42005.0,84831.0,42826.0,1.9808294026992948,0.6342857142857142,240.02857142857144,764.2432432432432,-669.15625,5139.0,4599.0,0.05139,10,9,0.9,17.5,6.407027391856539,0.3661158509632308,7,0.035495774312581836,8.17376921580074,21.409951196286155,5.04344148223292,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,1250,1500,48,163,-23012.0,89040.0,112052.0,0.794631064148788,0.3987730061349693,-141.17791411042944,1369.8461538461538,-1143.3877551020407,32288.0,31303.0,0.32288,5,3,0.6,32.6,16.668533228811707,0.5113047002702977,13,0.0,0.0,0.0,0.0,False,False,False
142,38732.0,73941.0,35209.0,2.1000596438410635,0.6056338028169014,272.76056338028167,859.7790697674419,-628.7321428571429,6640.0,6036.0,0.0664,10,8,0.8,14.2,5.89576118919347,0.41519444994320215,5,0.07722296808840236,5.833132530120482,24.34369513580502,5.041977389628319,2012-03-06 10:00:00,2021-05-04 13:45:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,1500,3000,24,126,-28234.0,73867.0,102101.0,0.7234698974544813,0.3333333333333333,-224.0793650793651,1758.7380952380952,-1215.4880952380952,38438.0,35688.0,0.38438,5,1,0.2,25.2,15.223665787188052,0.6041137217138116,12,0.0,0.0,0.0,0.0,False,False,False
168,55483.0,108184.0,52701.0,2.052788372137151,0.6488095238095238,330.2559523809524,992.5137614678899,-893.2372881355932,9842.0,9635.0,0.09842,10,8,0.8,16.8,5.89576118919347,0.3509381660234208,7,0.10797902060090478,5.637370453159927,29.801128273525222,5.0143232585373205,2012-05-07 16:00:00,2021-05-04 15:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,3000,6000,48,108,-45922.0,79674.0,125596.0,0.6343673365393803,0.4074074074074074,-425.2037037037037,1810.7727272727273,-1962.4375,61752.0,60052.0,0.61752,5,1,0.2,21.6,8.685620300243386,0.40211205093719377,10,0.0,0.0,0.0,0.0,False,False,False
188,57198.0,106147.0,48949.0,2.168522339577928,0.6223404255319149,304.24468085106383,907.2393162393163,-689.4225352112676,8363.0,7508.0,0.08363,10,8,0.8,18.8,6.764613810115105,0.3598198835167609,9,0.08393650127626841,6.839411694368049,27.48774432672471,5.011241128500583,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,2000,0,24,129,-38186.0,82944.0,121130.0,0.6847519194254107,0.3798449612403101,-296.015503875969,1692.734693877551,-1514.125,54098.0,50756.0,0.54098,5,1,0.2,25.8,11.05260150371848,0.42839540712087126,12,0.0,0.0,0.0,0.0,False,False,False
202,52142.0,98064.0,45922.0,2.1354470624101736,0.4900990099009901,258.1287128712871,990.5454545454545,-445.84466019417476,6020.0,3667.0,0.0602,10,9,0.9,20.2,8.059776671843954,0.3989988451407898,7,0.09207548617237543,8.661461794019933,23.32169843887845,5.011196409709656,2012-05-07 16:00:00,2021-05-04 09:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,500,0,0,189,-35666.0,44040.0,79706.0,0.5525305497704063,0.13227513227513227,-188.7089947089947,1761.6,-486.0121951219512,39984.0,37063.0,0.39984,5,0,0.0,37.8,20.193068117549647,0.5342081512579272,16,0.0,0.0,0.0,0.0,False,False,False
190,55535.0,102492.0,46957.0,2.182677769022723,0.6157894736842106,292.2894736842105,876.0,-643.2465753424658,7728.0,6873.0,0.07728,10,8,0.8,19.0,6.752777206453653,0.35540932665545544,9,0.053857927433150266,7.186206004140787,26.439542630773385,5.008215098981354,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,1500,3000,24,145,-22245.0,95167.0,117412.0,0.8105389568357578,0.3586206896551724,-153.41379310344828,1830.1346153846155,-1262.494623655914,33016.0,31636.0,0.33016,5,1,0.2,29.0,13.520355024924458,0.46621913879049853,13,0.0,0.0,0.0,0.0,False,False,False
171,52461.0,102790.0,50329.0,2.0423612628901826,0.6432748538011696,306.7894736842105,934.4545454545455,-825.0655737704918,8556.0,7701.0,0.08556,10,8,0.8,17.1,6.155485358604957,0.35996990401198575,7,0.04748289205314424,6.131486676016831,27.88883170355121,4.995838851473392,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,2000,2500,48,124,-18466.0,98353.0,116819.0,0.8419263989590734,0.4274193548387097,-148.91935483870967,1855.7169811320755,-1645.338028169014,32926.0,31516.0,0.32926,5,1,0.2,24.8,11.373653766490346,0.45861507122944944,11,0.0,0.0,0.0,0.0,False,False,False
220,48410.0,93599.0,45189.0,2.0712784084622364,0.4954545454545455,220.04545454545453,858.7064220183486,-407.1081081081081,4419.0,3283.0,0.04419,10,9,0.9,22.0,8.258329128825032,0.3753785967647742,9,0.08244164428837017,10.954967187146414,20.082214418508574,4.986017009120146,2012-05-07 16:00:00,2021-05-04 09:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,500,4000,24,192,-7773.0,69558.0,77331.0,0.8994840361562634,0.171875,-40.484375,2107.818181818182,-486.35849056603774,29515.0,27151.0,0.29515,5,1,0.2,38.4,20.450916849862747,0.5325759596318423,16,0.0,0.0,0.0,0.0,False,False,False
189,55269.0,102907.0,47638.0,2.1601872454763003,0.6190476190476191,292.42857142857144,879.5470085470085,-661.6388888888889,7863.0,7008.0,0.07863,10,8,0.8,18.9,6.876772498781678,0.3638503967609354,9,0.05411713618846008,7.028996566196108,26.888617489008304,4.96739870189417,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,1750,3000,24,138,-23052.0,97737.0,120789.0,0.8091548071430346,0.37681159420289856,-167.04347826086956,1879.5576923076924,-1404.5232558139535,35254.0,33874.0,0.35254,5,1,0.2,27.6,12.626955294131678,0.4574983802221622,13,0.0,0.0,0.0,0.0,False,False,False
131,39866.0,79217.0,39351.0,2.0130873421259943,0.6259541984732825,304.3206106870229,966.060975609756,-803.0816326530612,8520.0,7036.0,0.0852,10,7,0.7,13.1,5.185556864985669,0.39584403549508923,5,0.10011036973862439,4.679107981220657,27.99678924396729,4.966093865931388,2012-03-06 10:00:00,2021-05-04 13:45:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,1750,4000,48,111,-32154.0,74444.0,106598.0,0.6983620705829378,0.35135135135135137,-289.6756756756757,1908.820512820513,-1480.5277777777778,42941.0,39181.0,0.42941,5,0,0.0,22.2,12.796874618437114,0.5764357936232934,10,0.0,0.0,0.0,0.0,False,False,False
208,53138.0,98827.0,45689.0,2.1630370548709754,0.49038461538461536,255.47115384615384,968.8921568627451,-431.02830188679246,6020.0,3716.0,0.0602,10,9,0.9,20.8,8.219489035213806,0.3951677420775868,7,0.07510632692235311,8.826910299003321,23.56430426436825,4.959603736824869,2012-05-07 16:00:00,2021-05-04 09:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,500,4000,48,190,-10585.0,67390.0,77975.0,0.8642513626162232,0.15789473684210525,-55.71052631578947,2246.3333333333335,-487.34375,26974.0,24565.0,0.26974,5,1,0.2,38.0,20.06987792688336,0.5281546822864043,16,0.0,0.0,0.0,0.0,False,False,False
167,58367.0,108184.0,49817.0,2.1716281590621676,0.6526946107784432,349.50299401197606,992.5137614678899,-858.9137931034483,11277.0,10462.0,0.11277,10,8,0.8,16.7,6.017474553332153,0.36032781756479965,7,0.10264361711240941,5.175755963465461,32.26581801360358,4.95743998051815,2012-05-07 16:00:00,2021-05-04 16:15:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,5000,6000,48,101,-24754.0,92556.0,117310.0,0.7889864461682721,0.45544554455445546,-245.0891089108911,2012.0869565217392,-2132.909090909091,51541.0,47813.0,0.51541,5,2,0.4,20.2,7.35934779718964,0.3643241483757248,10,0.0,0.0,0.0,0.0,False,False,False
188,56493.0,105442.0,48949.0,2.1541195938630002,0.6223404255319149,300.49468085106383,901.2136752136752,-689.4225352112676,8363.0,7508.0,0.08363,10,8,0.8,18.8,6.764613810115105,0.3598198835167609,9,0.07064592073354221,6.755111801984934,27.83077549430903,4.949474545829983,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,2000,4000,24,130,-24715.0,94801.0,119516.0,0.7932076040028113,0.3923076923076923,-190.1153846153846,1858.8431372549019,-1512.860759493671,42109.0,41064.0,0.42109,5,1,0.2,26.0,11.40175425099138,0.4385290096535146,12,0.0,0.0,0.0,0.0,False,False,False
168,54763.0,107464.0,52701.0,2.0391263922885714,0.6488095238095238,325.9702380952381,985.9082568807339,-893.2372881355932,9842.0,9635.0,0.09842,10,8,0.8,16.8,5.89576118919347,0.3509381660234208,7,0.08200792505889012,5.56421459053038,30.19294048901631,4.949252646887861,2012-05-07 16:00:00,2021-05-04 15:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,3000,4500,48,109,-38031.0,87740.0,125771.0,0.6976170977411327,0.41284403669724773,-348.908256880734,1949.7777777777778,-1965.171875,54092.0,53007.0,0.54092,5,1,0.2,21.8,9.019977827023745,0.4137604507809057,10,0.0,0.0,0.0,0.0,False,False,False
130,38720.0,79632.0,40912.0,1.946421587798201,0.6307692307692307,297.84615384615387,971.1219512195122,-852.3333333333334,8231.0,8036.0,0.08231,10,7,0.7,13.0,5.0990195135927845,0.39223227027636803,5,0.07724690082644628,4.704167172883003,27.635072314049584,4.945031360445598,2012-03-06 10:00:00,2021-05-04 13:45:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,2000,3000,48,110,-29445.0,78738.0,108183.0,0.7278223011009124,0.39090909090909093,-267.6818181818182,1831.1162790697674,-1614.6716417910447,39910.0,37160.0,0.3991,5,0,0.0,22.0,12.884098726725126,0.5856408512147785,10,0.0,0.0,0.0,0.0,False,False,False
187,56007.0,100903.0,44896.0,2.247483071988596,0.6310160427807486,299.50267379679144,855.1101694915254,-650.6666666666666,8348.0,7493.0,0.08348,10,8,0.8,18.7,6.783067152844648,0.36273086378848385,9,0.05340403878086668,6.709032103497844,27.872873033727927,4.937565141758359,2012-05-07 16:00:00,2021-05-04 15:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,5000,3000,24,125,-23885.0,110027.0,133912.0,0.8216365971682896,0.456,-191.08,1930.298245614035,-1969.2941176470588,43030.0,37950.0,0.4303,5,1,0.2,25.0,11.366617790706258,0.4546647116282503,12,0.0,0.0,0.0,0.0,False,False,False
168,54598.0,107299.0,52701.0,2.0359955219066053,0.6488095238095238,324.98809523809524,984.394495412844,-893.2372881355932,9842.0,9045.0,0.09842,10,8,0.8,16.8,5.89576118919347,0.3509381660234208,7,0.05478222645518151,5.547449705344442,30.284186233927983,4.934340631718195,2012-05-07 16:00:00,2021-05-04 15:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,3000,3000,48,114,-25136.0,97626.0,122762.0,0.7952460859223538,0.4473684210526316,-220.49122807017545,1914.235294117647,-1948.6031746031747,40434.0,40264.0,0.40434,5,0,0.0,22.8,10.361467077590895,0.45445031042065326,10,0.0,0.0,0.0,0.0,False,False,False
187,58162.0,104283.0,46121.0,2.261074131089959,0.6310160427807486,311.0267379679144,883.7542372881356,-668.4202898550725,9041.0,7748.0,0.09041,10,8,0.8,18.7,6.783067152844648,0.36273086378848385,9,0.10300539871393694,6.43313792722044,29.068240431897117,4.927116663783588,2012-05-07 16:00:00,2021-05-04 15:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,4000,6000,24,120,-19760.0,101093.0,120853.0,0.8364955772715613,0.44166666666666665,-164.66666666666666,1907.4150943396226,-1803.7761194029852,39327.0,35475.0,0.39327,5,2,0.4,24.0,10.507140429250958,0.43779751788545657,12,0.0,0.0,0.0,0.0,False,False,False
142,37827.0,73012.0,35185.0,2.075088816256928,0.6126760563380281,266.38732394366195,839.2183908045977,-639.7272727272727,6640.0,6036.0,0.0664,10,8,0.8,14.2,5.89576118919347,0.41519444994320215,5,0.06585243344700875,5.69683734939759,24.926110978930396,4.924168096598947,2012-03-06 10:00:00,2021-05-04 13:45:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,1500,2500,24,128,-24582.0,76010.0,100592.0,0.7556266899952282,0.3515625,-192.046875,1689.111111111111,-1211.9518072289156,34338.0,34338.0,0.34338,5,1,0.2,25.6,15.447977213862016,0.603436609916485,13,0.0,0.0,0.0,0.0,False,False,False
168,54483.0,107184.0,52701.0,2.0338134001252346,0.6488095238095238,324.30357142857144,983.3394495412844,-893.2372881355932,9842.0,9635.0,0.09842,10,8,0.8,16.8,5.89576118919347,0.3509381660234208,7,0.0916065561734853,5.535765088396667,30.348108584329054,4.923947409024184,2012-05-07 16:00:00,2021-05-04 15:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,3000,5000,48,109,-41806.0,83965.0,125771.0,0.66760222944876,0.41284403669724773,-383.54128440366975,1865.888888888889,-1965.171875,60131.0,58622.0,0.60131,5,1,0.2,21.8,9.019977827023745,0.4137604507809057,10,0.0,0.0,0.0,0.0,False,False,False
132,34582.0,70363.0,35781.0,1.9664905955674798,0.6287878787878788,261.9848484848485,847.7469879518072,-730.2244897959183,6456.0,6036.0,0.06456,10,8,0.8,13.2,5.3065996645686395,0.40201512610368484,5,0.057573304030998786,5.356567534076828,24.64264646347811,4.91131476738104,2012-03-06 10:00:00,2021-05-04 13:45:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,1500,2000,48,130,-5055.0,90761.0,95816.0,0.947242631710779,0.4307692307692308,-38.88461538461539,1620.732142857143,-1294.8108108108108,26456.0,24378.0,0.26456,5,1,0.2,26.0,16.284962388657824,0.6263447072560702,13,0.0,0.0,0.0,0.0,False,False,False
